y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,13,7.0,6.0,13,7.0,6.0,21208.0,21208.0,17835.0,4,5,4,2.0,2.0,3.0,2.0,3.0,1.0,5,4,4,2.0,2.0,3.0,3.0,2.0,1.0
2010-10-22 06:00:00,42,21.0,21.0,55,28.0,27.0,20614.0,20614.0,20614.0,17,24,1,11.0,9.0,1.0,6.0,15.0,0.0,29,21,5,11.0,13.0,4.0,18.0,8.0,1.0
2010-10-22 12:00:00,42,21.0,21.0,97,49.0,48.0,21133.0,21133.0,20689.0,15,26,1,10.0,10.0,1.0,5.0,16.0,0.0,55,36,6,21.0,23.0,5.0,34.0,13.0,1.0
2010-10-22 18:00:00,40,20.0,20.0,137,69.0,68.0,20925.0,20925.0,20925.0,16,24,0,12.0,8.0,0.0,4.0,16.0,0.0,79,52,6,29.0,35.0,5.0,50.0,17.0,1.0
2010-11-22 00:00:00,12,6.0,6.0,12,6.0,6.0,20947.0,20947.0,20947.0,5,7,0,3.0,3.0,0.0,2.0,4.0,0.0,7,5,0,3.0,3.0,0.0,4.0,2.0,0.0
2010-11-22 06:00:00,42,21.0,21.0,54,27.0,27.0,21444.0,21444.0,21444.0,13,28,1,11.0,9.0,1.0,2.0,19.0,0.0,35,18,1,12.0,14.0,1.0,23.0,4.0,0.0
2010-11-22 12:00:00,31,19.0,12.0,85,46.0,39.0,20619.0,20619.0,20619.0,11,20,0,8.0,11.0,0.0,3.0,9.0,0.0,55,29,1,23.0,22.0,1.0,32.0,7.0,0.0
2010-11-22 18:00:00,42,21.0,21.0,127,67.0,60.0,20466.0,20466.0,20466.0,22,18,2,13.0,7.0,1.0,9.0,11.0,1.0,73,51,3,30.0,35.0,2.0,43.0,16.0,1.0
2011-10-22 00:00:00,42,21.0,21.0,42,21.0,21.0,20208.0,20208.0,20079.0,11,28,3,7.0,12.0,2.0,4.0,16.0,1.0,28,11,3,12.0,7.0,2.0,16.0,4.0,1.0
2011-10-22 06:00:00,24,15.0,9.0,66,36.0,30.0,21452.0,21452.0,15795.0,10,13,1,7.0,7.0,1.0,3.0,6.0,0.0,41,21,4,19.0,14.0,3.0,22.0,7.0,1.0
