y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,21,10.0,11.0,21,10.0,11.0,9401.0,9100.0,9401.0,3,16,2,0.0,10.0,0.0,3.0,6.0,2.0,16,3,2,10.0,0.0,0.0,6.0,3.0,2.0
2010-10-22 06:00:00,1,0.0,1.0,22,0.0,12.0,1066.0,0.0,1066.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,16,4,2,0.0,0.0,0.0,6.0,4.0,2.0
2010-10-22 18:00:00,4,2.0,2.0,26,12.0,14.0,1146.0,1146.0,1146.0,2,2,0,1.0,1.0,0.0,1.0,1.0,0.0,18,6,2,11.0,1.0,0.0,7.0,5.0,2.0
2010-11-22 00:00:00,42,21.0,21.0,42,21.0,21.0,21228.0,21225.0,21228.0,7,34,1,0.0,21.0,0.0,7.0,13.0,1.0,34,7,1,21.0,0.0,0.0,13.0,7.0,1.0
2010-11-22 12:00:00,23,8.0,15.0,65,29.0,36.0,16276.0,8447.0,16276.0,4,19,0,2.0,6.0,0.0,2.0,13.0,0.0,53,11,1,27.0,2.0,0.0,26.0,9.0,1.0
2010-11-22 18:00:00,27,10.0,17.0,92,39.0,53.0,20674.0,9813.0,20674.0,8,18,1,2.0,8.0,0.0,6.0,10.0,1.0,71,19,2,35.0,4.0,0.0,36.0,15.0,2.0
2010-12-22 00:00:00,17,6.0,11.0,17,6.0,11.0,15933.0,6138.0,15933.0,0,12,5,0.0,6.0,0.0,0.0,6.0,5.0,12,0,5,6.0,0.0,0.0,6.0,0.0,5.0
2010-12-22 06:00:00,2,1.0,1.0,19,7.0,12.0,125.0,125.0,125.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,12,2,5,6.0,1.0,0.0,6.0,1.0,5.0
2010-12-22 12:00:00,46,23.0,23.0,65,30.0,35.0,21590.0,21590.0,21590.0,11,35,0,3.0,20.0,0.0,8.0,15.0,0.0,47,13,5,26.0,4.0,0.0,21.0,9.0,5.0
2010-12-22 18:00:00,44,22.0,22.0,109,52.0,57.0,21596.0,21596.0,21596.0,12,31,1,3.0,18.0,1.0,9.0,13.0,0.0,78,25,6,44.0,7.0,1.0,34.0,18.0,5.0
2011-10-22 00:00:00,40,20.0,20.0,40,20.0,20.0,20033.0,19398.0,20033.0,9,30,1,1.0,19.0,0.0,8.0,11.0,1.0,30,9,1,19.0,1.0,0.0,11.0,8.0,1.0
2011-10-22 06:00:00,6,3.0,3.0,46,23.0,23.0,13668.0,4011.0,11756.0,1,5,0,0.0,3.0,0.0,1.0,2.0,0.0,35,10,1,22.0,1.0,0.0,13.0,9.0,1.0
2011-10-22 18:00:00,2,1.0,1.0,48,24.0,24.0,135.0,135.0,135.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,35,12,1,22.0,2.0,0.0,13.0,10.0,1.0
2011-11-22 00:00:00,43,21.0,22.0,43,21.0,22.0,21155.0,20878.0,21155.0,9,33,1,2.0,19.0,0.0,7.0,14.0,1.0,33,9,1,19.0,2.0,0.0,14.0,7.0,1.0
2011-11-22 06:00:00,19,13.0,6.0,62,34.0,28.0,21444.0,20811.0,11065.0,2,17,0,1.0,12.0,0.0,1.0,5.0,0.0,50,11,1,31.0,3.0,0.0,19.0,8.0,1.0
2011-11-22 12:00:00,2,1.0,1.0,64,35.0,29.0,91.0,91.0,91.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,50,13,1,31.0,4.0,0.0,19.0,9.0,1.0
2011-11-22 18:00:00,40,20.0,20.0,104,55.0,49.0,20841.0,20841.0,20841.0,8,32,0,3.0,17.0,0.0,5.0,15.0,0.0,82,21,1,48.0,7.0,0.0,34.0,14.0,1.0
2011-12-22 00:00:00,44,22.0,22.0,44,22.0,22.0,21260.0,21260.0,21260.0,9,30,5,3.0,16.0,3.0,6.0,14.0,2.0,30,9,5,16.0,3.0,3.0,14.0,6.0,2.0
2011-12-22 06:00:00,42,21.0,21.0,86,43.0,43.0,20724.0,20724.0,20724.0,10,31,1,3.0,18.0,0.0,7.0,13.0,1.0,61,19,6,34.0,6.0,3.0,27.0,13.0,3.0
2011-12-22 12:00:00,30,15.0,15.0,116,58.0,58.0,15323.0,14850.0,15323.0,9,19,2,3.0,11.0,1.0,6.0,8.0,1.0,80,28,8,45.0,9.0,4.0,35.0,19.0,4.0
2012-10-22 00:00:00,12,6.0,6.0,12,6.0,6.0,5523.0,5521.0,5523.0,0,12,0,0.0,6.0,0.0,0.0,6.0,0.0,12,0,0,6.0,0.0,0.0,6.0,0.0,0.0
2012-11-22 00:00:00,41,21.0,20.0,41,21.0,20.0,21589.0,21589.0,21589.0,10,30,1,3.0,17.0,1.0,7.0,13.0,0.0,30,10,1,17.0,3.0,1.0,13.0,7.0,0.0
2012-11-22 06:00:00,19,17.0,2.0,60,38.0,22.0,21293.0,21293.0,1120.0,4,15,0,3.0,14.0,0.0,1.0,1.0,0.0,45,14,1,31.0,6.0,1.0,14.0,8.0,0.0
2012-11-22 12:00:00,22,22.0,0.0,82,60.0,0.0,20537.0,20537.0,0.0,1,21,0,1.0,21.0,0.0,0.0,0.0,0.0,66,15,1,52.0,7.0,1.0,0.0,0.0,0.0
2012-11-22 18:00:00,19,18.0,1.0,101,78.0,23.0,20538.0,20535.0,1085.0,2,17,0,1.0,17.0,0.0,1.0,0.0,0.0,83,17,1,69.0,8.0,1.0,14.0,9.0,0.0
2012-12-22 12:00:00,14,7.0,7.0,14,7.0,7.0,7701.0,7701.0,7701.0,5,9,0,2.0,5.0,0.0,3.0,4.0,0.0,9,5,0,5.0,2.0,0.0,4.0,3.0,0.0
