y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,44,22.0,22.0,44,22.0,22.0,20583.0,20583.0,20583.0,16,27,1,6.0,16.0,0.0,10.0,11.0,1.0,27,16,1,16.0,6.0,0.0,11.0,10.0,1.0
2010-10-22 06:00:00,10,5.0,5.0,54,27.0,27.0,10874.0,10870.0,10874.0,2,8,0,2.0,3.0,0.0,0.0,5.0,0.0,35,18,1,19.0,8.0,0.0,16.0,10.0,1.0
2010-10-22 12:00:00,2,1.0,1.0,56,28.0,28.0,109.0,109.0,109.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,35,20,1,19.0,9.0,0.0,16.0,11.0,1.0
2010-10-22 18:00:00,44,22.0,22.0,100,50.0,50.0,20657.0,20657.0,20657.0,14,30,0,7.0,15.0,0.0,7.0,15.0,0.0,65,34,1,34.0,16.0,0.0,31.0,18.0,1.0
2010-11-22 00:00:00,30,17.0,13.0,30,17.0,13.0,20778.0,20778.0,18377.0,11,17,2,4.0,12.0,1.0,7.0,5.0,1.0,17,11,2,12.0,4.0,1.0,5.0,7.0,1.0
2010-11-22 06:00:00,34,17.0,17.0,64,34.0,30.0,17940.0,17937.0,17940.0,9,24,1,4.0,13.0,0.0,5.0,11.0,1.0,41,20,3,25.0,8.0,1.0,16.0,12.0,2.0
2010-12-22 00:00:00,45,22.0,23.0,45,22.0,23.0,21120.0,21120.0,21120.0,13,22,10,3.0,14.0,5.0,10.0,8.0,5.0,22,13,10,14.0,3.0,5.0,8.0,10.0,5.0
2010-12-22 06:00:00,34,17.0,17.0,79,39.0,40.0,20812.0,20812.0,20812.0,9,24,1,3.0,13.0,1.0,6.0,11.0,0.0,46,22,11,27.0,6.0,6.0,19.0,16.0,5.0
2010-12-22 12:00:00,40,20.0,20.0,119,59.0,60.0,20744.0,20744.0,20744.0,13,27,0,6.0,14.0,0.0,7.0,13.0,0.0,73,35,11,41.0,12.0,6.0,32.0,23.0,5.0
2010-12-22 18:00:00,40,20.0,20.0,159,79.0,80.0,20766.0,20766.0,20766.0,12,28,0,5.0,15.0,0.0,7.0,13.0,0.0,101,47,11,56.0,17.0,6.0,45.0,30.0,5.0
2011-10-22 00:00:00,40,20.0,20.0,40,20.0,20.0,21008.0,21008.0,21008.0,14,26,0,4.0,16.0,0.0,10.0,10.0,0.0,26,14,0,16.0,4.0,0.0,10.0,10.0,0.0
2011-10-22 06:00:00,36,18.0,18.0,76,38.0,38.0,20023.0,20023.0,20023.0,13,22,1,6.0,12.0,0.0,7.0,10.0,1.0,48,27,1,28.0,10.0,0.0,20.0,17.0,1.0
2011-10-22 12:00:00,42,21.0,21.0,118,59.0,59.0,20429.0,20427.0,20429.0,9,33,0,3.0,18.0,0.0,6.0,15.0,0.0,81,36,1,46.0,13.0,0.0,35.0,23.0,1.0
2011-11-22 00:00:00,22,12.0,10.0,22,12.0,10.0,20500.0,20500.0,19552.0,9,11,2,4.0,6.0,2.0,5.0,5.0,0.0,11,9,2,6.0,4.0,2.0,5.0,5.0,0.0
2011-11-22 06:00:00,44,22.0,22.0,66,34.0,32.0,21300.0,21300.0,21300.0,17,26,1,7.0,15.0,0.0,10.0,11.0,1.0,37,26,3,21.0,11.0,2.0,16.0,15.0,1.0
2011-11-22 12:00:00,39,18.0,21.0,105,52.0,53.0,20392.0,20392.0,20392.0,13,26,0,7.0,11.0,0.0,6.0,15.0,0.0,63,39,3,32.0,18.0,2.0,31.0,21.0,1.0
2011-11-22 18:00:00,42,21.0,21.0,147,73.0,74.0,20868.0,20868.0,20868.0,16,26,0,4.0,17.0,0.0,12.0,9.0,0.0,89,55,3,49.0,22.0,2.0,40.0,33.0,1.0
2011-12-22 00:00:00,39,20.0,19.0,39,20.0,19.0,21597.0,21597.0,21597.0,11,22,6,5.0,13.0,2.0,6.0,9.0,4.0,22,11,6,13.0,5.0,2.0,9.0,6.0,4.0
2011-12-22 06:00:00,40,20.0,20.0,79,40.0,39.0,20795.0,20789.0,20795.0,15,24,1,7.0,13.0,0.0,8.0,11.0,1.0,46,26,7,26.0,12.0,2.0,20.0,14.0,5.0
2011-12-22 12:00:00,40,20.0,20.0,119,60.0,59.0,21058.0,21058.0,21058.0,13,27,0,5.0,15.0,0.0,8.0,12.0,0.0,73,39,7,41.0,17.0,2.0,32.0,22.0,5.0
2011-12-22 18:00:00,40,20.0,20.0,159,80.0,79.0,20787.0,20787.0,20787.0,16,24,0,7.0,13.0,0.0,9.0,11.0,0.0,97,55,7,54.0,24.0,2.0,43.0,31.0,5.0
2012-10-22 00:00:00,1,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2012-10-22 06:00:00,4,2.0,2.0,5,2.0,3.0,1106.0,1106.0,1106.0,3,1,0,1.0,1.0,0.0,2.0,0.0,0.0,1,3,1,1.0,1.0,0.0,0.0,2.0,1.0
