y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,44,22.0,22.0,44,22.0,22.0,20500.0,20500.0,20500.0,2,42,0,1.0,21.0,0.0,1.0,21.0,0.0,42,2,0,21.0,1.0,0.0,21.0,1.0,0.0
2010-10-22 06:00:00,44,22.0,22.0,88,44.0,44.0,20334.0,20334.0,20334.0,6,38,0,2.0,20.0,0.0,4.0,18.0,0.0,80,8,0,41.0,3.0,0.0,39.0,5.0,0.0
2010-10-22 12:00:00,4,2.0,2.0,92,46.0,46.0,1075.0,1074.0,1075.0,0,4,0,0.0,2.0,0.0,0.0,2.0,0.0,84,8,0,43.0,3.0,0.0,41.0,5.0,0.0
2010-11-22 00:00:00,44,22.0,22.0,44,22.0,22.0,21555.0,21555.0,21555.0,6,37,1,1.0,21.0,0.0,5.0,16.0,1.0,37,6,1,21.0,1.0,0.0,16.0,5.0,1.0
2010-11-22 06:00:00,20,13.0,7.0,64,35.0,29.0,19592.0,19590.0,19592.0,8,12,0,3.0,10.0,0.0,5.0,2.0,0.0,49,14,1,31.0,4.0,0.0,18.0,10.0,1.0
2010-11-22 12:00:00,18,7.0,11.0,82,42.0,40.0,17569.0,10980.0,13664.0,7,11,0,3.0,4.0,0.0,4.0,7.0,0.0,60,21,1,35.0,7.0,0.0,25.0,14.0,1.0
2010-11-22 18:00:00,9,1.0,8.0,91,43.0,48.0,13182.0,1002.0,13182.0,2,7,0,0.0,1.0,0.0,2.0,6.0,0.0,67,23,1,36.0,7.0,0.0,31.0,16.0,1.0
2010-12-22 00:00:00,12,6.0,6.0,12,6.0,6.0,4868.0,4868.0,4868.0,3,9,0,1.0,5.0,0.0,2.0,4.0,0.0,9,3,0,5.0,1.0,0.0,4.0,2.0,0.0
2010-12-22 06:00:00,46,23.0,23.0,58,29.0,29.0,21597.0,21597.0,21597.0,7,39,0,3.0,20.0,0.0,4.0,19.0,0.0,48,10,0,25.0,4.0,0.0,23.0,6.0,0.0
2010-12-22 12:00:00,40,20.0,20.0,98,49.0,49.0,21464.0,21464.0,21464.0,3,36,1,1.0,19.0,0.0,2.0,17.0,1.0,84,13,1,44.0,5.0,0.0,40.0,8.0,1.0
