y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-11-22 00:00:00,40,20.0,20.0,40,20.0,20.0,21122.0,20809.0,21063.0,2,38,0,1.0,19.0,0.0,1.0,19.0,0.0,38,2,0,19.0,1.0,0.0,19.0,1.0,0.0
2010-11-22 06:00:00,41,21.0,20.0,81,41.0,40.0,21429.0,20558.0,21024.0,2,39,0,1.0,20.0,0.0,1.0,19.0,0.0,77,4,0,39.0,2.0,0.0,38.0,2.0,0.0
2010-11-22 12:00:00,34,18.0,16.0,115,59.0,56.0,21533.0,21533.0,19797.0,1,32,1,1.0,17.0,0.0,0.0,15.0,1.0,109,5,1,56.0,3.0,0.0,53.0,2.0,1.0
2010-11-22 18:00:00,31,17.0,14.0,146,76.0,70.0,20996.0,20280.0,20758.0,1,28,2,1.0,16.0,0.0,0.0,12.0,2.0,137,6,3,72.0,4.0,0.0,65.0,2.0,3.0
2010-12-22 00:00:00,20,10.0,10.0,20,10.0,10.0,19954.0,19871.0,19905.0,2,18,0,1.0,9.0,0.0,1.0,9.0,0.0,18,2,0,9.0,1.0,0.0,9.0,1.0,0.0
2010-12-22 06:00:00,22,11.0,11.0,42,21.0,21.0,19990.0,19811.0,19890.0,2,20,0,1.0,10.0,0.0,1.0,10.0,0.0,38,4,0,19.0,2.0,0.0,19.0,2.0,0.0
2010-12-22 12:00:00,22,11.0,11.0,64,32.0,32.0,20548.0,20452.0,20374.0,2,20,0,1.0,10.0,0.0,1.0,10.0,0.0,58,6,0,29.0,3.0,0.0,29.0,3.0,0.0
2010-12-22 18:00:00,20,10.0,10.0,84,42.0,42.0,18239.0,17723.0,18163.0,2,18,0,1.0,9.0,0.0,1.0,9.0,0.0,76,8,0,38.0,4.0,0.0,38.0,4.0,0.0
2011-10-22 06:00:00,2,0.0,2.0,2,0.0,2.0,3271.0,0.0,3271.0,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0
2011-10-22 12:00:00,2,0.0,2.0,4,0.0,4.0,5448.0,0.0,5448.0,0,2,0,0.0,0.0,0.0,0.0,2.0,0.0,3,1,0,0.0,0.0,0.0,3.0,1.0,0.0
2011-10-22 18:00:00,4,0.0,4.0,8,0.0,8.0,6275.0,0.0,6275.0,0,4,0,0.0,0.0,0.0,0.0,4.0,0.0,7,1,0,0.0,0.0,0.0,7.0,1.0,0.0
2011-11-22 00:00:00,40,21.0,19.0,40,21.0,19.0,20836.0,20682.0,20662.0,2,38,0,1.0,20.0,0.0,1.0,18.0,0.0,38,2,0,20.0,1.0,0.0,18.0,1.0,0.0
2011-11-22 06:00:00,19,6.0,13.0,59,27.0,32.0,15256.0,5482.0,15256.0,0,19,0,0.0,6.0,0.0,0.0,13.0,0.0,57,2,0,26.0,1.0,0.0,31.0,1.0,0.0
2011-11-22 12:00:00,19,10.0,9.0,78,37.0,41.0,14111.0,9937.0,14029.0,2,17,0,1.0,9.0,0.0,1.0,8.0,0.0,74,4,0,35.0,2.0,0.0,39.0,2.0,0.0
2011-11-22 18:00:00,40,20.0,20.0,118,57.0,61.0,21336.0,21332.0,20952.0,1,37,2,0.0,18.0,2.0,1.0,19.0,0.0,111,5,2,53.0,2.0,2.0,58.0,3.0,0.0
2011-12-22 00:00:00,2,1.0,1.0,2,1.0,1.0,610.0,45.0,51.0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0
