y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,41,21.0,20.0,41,21.0,20.0,21595.0,21593.0,21056.0,6,34,1,1.0,19.0,1.0,5.0,15.0,0.0,34,6,1,19.0,1.0,1.0,15.0,5.0,0.0
2010-10-22 06:00:00,40,20.0,20.0,81,41.0,40.0,21599.0,21599.0,21596.0,7,33,0,2.0,18.0,0.0,5.0,15.0,0.0,67,13,1,37.0,3.0,1.0,30.0,10.0,0.0
2010-10-22 12:00:00,34,17.0,17.0,115,58.0,57.0,21109.0,21105.0,21109.0,5,29,0,2.0,15.0,0.0,3.0,14.0,0.0,96,18,1,52.0,5.0,1.0,44.0,13.0,0.0
2010-10-22 18:00:00,20,12.0,8.0,135,70.0,65.0,16653.0,16653.0,12433.0,13,7,0,7.0,5.0,0.0,6.0,2.0,0.0,103,31,1,57.0,12.0,1.0,46.0,19.0,0.0
2010-11-22 00:00:00,42,22.0,20.0,42,22.0,20.0,20552.0,20552.0,20552.0,11,29,2,3.0,17.0,2.0,8.0,12.0,0.0,29,11,2,17.0,3.0,2.0,12.0,8.0,0.0
2010-11-22 06:00:00,42,21.0,21.0,84,43.0,41.0,21522.0,21522.0,21521.0,7,35,0,4.0,17.0,0.0,3.0,18.0,0.0,64,18,2,34.0,7.0,2.0,30.0,11.0,0.0
2010-11-22 12:00:00,38,19.0,19.0,122,62.0,60.0,20914.0,20914.0,20914.0,8,30,0,2.0,17.0,0.0,6.0,13.0,0.0,94,26,2,51.0,9.0,2.0,43.0,17.0,0.0
2010-11-22 18:00:00,42,21.0,21.0,164,83.0,81.0,21363.0,21363.0,21363.0,3,39,0,1.0,20.0,0.0,2.0,19.0,0.0,133,29,2,71.0,10.0,2.0,62.0,19.0,0.0
2010-12-22 00:00:00,23,23.0,0.0,23,23.0,0.0,20857.0,20857.0,0.0,1,19,3,1.0,19.0,3.0,0.0,0.0,0.0,19,1,3,19.0,1.0,3.0,0.0,0.0,0.0
2010-12-22 06:00:00,21,21.0,0.0,44,44.0,0.0,20784.0,20784.0,0.0,2,19,0,2.0,19.0,0.0,0.0,0.0,0.0,38,3,3,38.0,3.0,3.0,0.0,0.0,0.0
2010-12-22 12:00:00,22,22.0,0.0,66,66.0,0.0,21115.0,21115.0,0.0,1,21,0,1.0,21.0,0.0,0.0,0.0,0.0,59,4,3,59.0,4.0,3.0,0.0,0.0,0.0
2010-12-22 18:00:00,21,21.0,0.0,87,87.0,0.0,20371.0,20371.0,0.0,1,20,0,1.0,20.0,0.0,0.0,0.0,0.0,79,5,3,79.0,5.0,3.0,0.0,0.0,0.0
2011-10-22 00:00:00,27,16.0,11.0,27,16.0,11.0,20168.0,20168.0,12753.0,9,18,0,5.0,11.0,0.0,4.0,7.0,0.0,18,9,0,11.0,5.0,0.0,7.0,4.0,0.0
2011-10-22 06:00:00,9,4.0,5.0,36,20.0,16.0,4723.0,3455.0,4723.0,3,6,0,1.0,3.0,0.0,2.0,3.0,0.0,24,12,0,14.0,6.0,0.0,10.0,6.0,0.0
2011-10-22 12:00:00,12,6.0,6.0,48,26.0,22.0,8018.0,8018.0,8016.0,12,0,0,6.0,0.0,0.0,6.0,0.0,0.0,24,24,0,14.0,12.0,0.0,10.0,12.0,0.0
2011-10-22 18:00:00,2,1.0,1.0,50,27.0,23.0,1089.0,1084.0,1089.0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,26,24,0,15.0,12.0,0.0,11.0,12.0,0.0
2011-11-22 00:00:00,34,17.0,17.0,34,17.0,17.0,18947.0,18945.0,18947.0,2,32,0,0.0,17.0,0.0,2.0,15.0,0.0,32,2,0,17.0,0.0,0.0,15.0,2.0,0.0
