y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2013-12-22 12:00:00,13,0.0,13.0,13,0.0,13.0,19756.0,0.0,19756.0,3,10,0,0.0,0.0,0.0,3.0,10.0,0.0,10,3,0,0.0,0.0,0.0,10.0,3.0,0.0
2013-12-22 18:00:00,16,0.0,16.0,29,0.0,29.0,16525.0,0.0,16525.0,1,15,0,0.0,0.0,0.0,1.0,15.0,0.0,25,4,0,0.0,0.0,0.0,25.0,4.0,0.0
2014-12-22 00:00:00,8,0.0,8.0,8,0.0,8.0,7092.0,0.0,7092.0,1,7,0,0.0,0.0,0.0,1.0,7.0,0.0,7,1,0,0.0,0.0,0.0,7.0,1.0,0.0
2014-12-22 06:00:00,5,0.0,5.0,13,0.0,13.0,4037.0,0.0,4037.0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,12,1,0,0.0,0.0,0.0,12.0,1.0,0.0
2014-12-22 12:00:00,2,2.0,0.0,15,2.0,0.0,2331.0,2331.0,0.0,2,0,0,2.0,0.0,0.0,0.0,0.0,0.0,12,3,0,0.0,2.0,0.0,0.0,0.0,0.0
2014-12-22 18:00:00,4,4.0,0.0,19,6.0,0.0,3130.0,3130.0,0.0,1,3,0,1.0,3.0,0.0,0.0,0.0,0.0,15,4,0,3.0,3.0,0.0,0.0,0.0,0.0
2015-12-22 00:00:00,22,22.0,0.0,22,22.0,0.0,20905.0,20905.0,0.0,1,21,0,1.0,21.0,0.0,0.0,0.0,0.0,21,1,0,21.0,1.0,0.0,0.0,0.0,0.0
2015-12-22 06:00:00,2,2.0,0.0,24,24.0,0.0,1059.0,1059.0,0.0,0,2,0,0.0,2.0,0.0,0.0,0.0,0.0,23,1,0,23.0,1.0,0.0,0.0,0.0,0.0
2015-12-22 18:00:00,3,3.0,0.0,27,27.0,0.0,2079.0,2079.0,0.0,1,2,0,1.0,2.0,0.0,0.0,0.0,0.0,25,2,0,25.0,2.0,0.0,0.0,0.0,0.0
2016-12-22 00:00:00,10,10.0,0.0,10,10.0,0.0,8933.0,8933.0,0.0,0,10,0,0.0,10.0,0.0,0.0,0.0,0.0,10,0,0,10.0,0.0,0.0,0.0,0.0,0.0
2017-11-22 06:00:00,1,0.0,1.0,1,0.0,1.0,56.0,0.0,56.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-22 12:00:00,1,1.0,0.0,2,1.0,0.0,55.0,55.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0
2019-12-22 06:00:00,2,0.0,2.0,2,0.0,2.0,3579.0,0.0,3579.0,2,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,2.0,0.0
2019-12-22 12:00:00,11,0.0,11.0,13,0.0,13.0,15344.0,0.0,15344.0,0,10,1,0.0,0.0,0.0,0.0,10.0,1.0,10,2,1,0.0,0.0,0.0,10.0,2.0,1.0
2020-12-22 06:00:00,13,0.0,13.0,13,0.0,13.0,13383.0,0.0,13383.0,1,12,0,0.0,0.0,0.0,1.0,12.0,0.0,12,1,0,0.0,0.0,0.0,12.0,1.0,0.0
2020-12-22 12:00:00,20,0.0,20.0,33,0.0,33.0,20562.0,0.0,20562.0,1,19,0,0.0,0.0,0.0,1.0,19.0,0.0,31,2,0,0.0,0.0,0.0,31.0,2.0,0.0
2020-12-22 18:00:00,5,0.0,5.0,38,0.0,38.0,4320.0,0.0,4320.0,0,5,0,0.0,0.0,0.0,0.0,5.0,0.0,36,2,0,0.0,0.0,0.0,36.0,2.0,0.0
2022-11-22 06:00:00,2,2.0,0.0,2,2.0,0.0,2759.0,2759.0,0.0,2,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0.0,2.0,0.0,0.0,0.0,0.0
2022-11-22 12:00:00,19,19.0,0.0,21,21.0,0.0,20285.0,20285.0,0.0,2,17,0,2.0,17.0,0.0,0.0,0.0,0.0,17,4,0,17.0,4.0,0.0,0.0,0.0,0.0
2022-11-22 18:00:00,5,5.0,0.0,26,26.0,0.0,5641.0,5641.0,0.0,1,4,0,1.0,4.0,0.0,0.0,0.0,0.0,21,5,0,21.0,5.0,0.0,0.0,0.0,0.0
2023-11-22 06:00:00,12,12.0,0.0,12,12.0,0.0,11356.0,11356.0,0.0,1,11,0,1.0,11.0,0.0,0.0,0.0,0.0,11,1,0,11.0,1.0,0.0,0.0,0.0,0.0
2023-11-22 12:00:00,13,13.0,0.0,25,25.0,0.0,14843.0,14843.0,0.0,2,11,0,2.0,11.0,0.0,0.0,0.0,0.0,22,3,0,22.0,3.0,0.0,0.0,0.0,0.0
2028-11-22 06:00:00,3,3.0,0.0,3,3.0,0.0,7585.0,7585.0,0.0,3,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.0,3.0,0.0,0.0,0.0,0.0
2028-11-22 12:00:00,10,10.0,0.0,13,13.0,0.0,15095.0,15095.0,0.0,3,7,0,3.0,7.0,0.0,0.0,0.0,0.0,7,6,0,7.0,6.0,0.0,0.0,0.0,0.0
2028-11-22 18:00:00,20,20.0,0.0,33,33.0,0.0,19809.0,19809.0,0.0,1,19,0,1.0,19.0,0.0,0.0,0.0,0.0,26,7,0,26.0,7.0,0.0,0.0,0.0,0.0
2029-11-22 00:00:00,21,21.0,0.0,21,21.0,0.0,20687.0,20687.0,0.0,2,19,0,2.0,19.0,0.0,0.0,0.0,0.0,19,2,0,19.0,2.0,0.0,0.0,0.0,0.0
2029-11-22 06:00:00,25,19.0,6.0,46,40.0,6.0,20801.0,20801.0,9525.0,6,19,0,2.0,17.0,0.0,4.0,2.0,0.0,38,8,0,36.0,4.0,0.0,2.0,4.0,0.0
2029-11-22 12:00:00,17,2.0,15.0,63,42.0,21.0,20548.0,2433.0,20548.0,2,15,0,0.0,2.0,0.0,2.0,13.0,0.0,53,10,0,38.0,4.0,0.0,15.0,6.0,0.0
2029-11-22 18:00:00,17,0.0,17.0,80,0.0,38.0,20418.0,0.0,20418.0,1,16,0,0.0,0.0,0.0,1.0,16.0,0.0,69,11,0,0.0,0.0,0.0,31.0,7.0,0.0
2030-11-22 00:00:00,16,0.0,16.0,16,0.0,16.0,21050.0,0.0,21050.0,1,15,0,0.0,0.0,0.0,1.0,15.0,0.0,15,1,0,0.0,0.0,0.0,15.0,1.0,0.0
2030-11-22 06:00:00,12,0.0,12.0,28,0.0,28.0,20059.0,0.0,20059.0,1,11,0,0.0,0.0,0.0,1.0,11.0,0.0,26,2,0,0.0,0.0,0.0,26.0,2.0,0.0
2030-11-22 12:00:00,19,9.0,10.0,47,9.0,38.0,20264.0,11907.0,13197.0,3,16,0,2.0,7.0,0.0,1.0,9.0,0.0,42,5,0,7.0,2.0,0.0,35.0,3.0,0.0
2030-11-22 18:00:00,14,14.0,0.0,61,23.0,0.0,21500.0,21500.0,0.0,2,12,0,2.0,12.0,0.0,0.0,0.0,0.0,54,7,0,19.0,4.0,0.0,0.0,0.0,0.0
