y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,36,18.0,18.0,36,18.0,18.0,20232.0,20232.0,20232.0,7,28,1,1.0,17.0,0.0,6.0,11.0,1.0,28,7,1,17.0,1.0,0.0,11.0,6.0,1.0
2010-10-22 06:00:00,34,17.0,17.0,70,35.0,35.0,21065.0,21065.0,21064.0,9,24,1,3.0,14.0,0.0,6.0,10.0,1.0,52,16,2,31.0,4.0,0.0,21.0,12.0,2.0
2010-10-22 12:00:00,21,11.0,10.0,91,46.0,45.0,18601.0,18601.0,10885.0,4,17,0,1.0,10.0,0.0,3.0,7.0,0.0,69,20,2,41.0,5.0,0.0,28.0,15.0,2.0
2010-11-22 00:00:00,32,16.0,16.0,32,16.0,16.0,18329.0,18328.0,18329.0,8,22,2,0.0,15.0,1.0,8.0,7.0,1.0,22,8,2,15.0,0.0,1.0,7.0,8.0,1.0
2010-11-22 06:00:00,1,0.0,1.0,33,0.0,17.0,1191.0,0.0,1191.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,23,8,2,0.0,0.0,0.0,8.0,8.0,1.0
2010-11-22 12:00:00,30,15.0,15.0,63,31.0,32.0,17257.0,17257.0,17257.0,13,17,0,6.0,9.0,0.0,7.0,8.0,0.0,40,21,2,24.0,6.0,1.0,16.0,15.0,1.0
2010-11-22 18:00:00,40,20.0,20.0,103,51.0,52.0,21538.0,21538.0,21538.0,14,26,0,3.0,17.0,0.0,11.0,9.0,0.0,66,35,2,41.0,9.0,1.0,25.0,26.0,1.0
2010-12-22 00:00:00,28,14.0,14.0,28,14.0,14.0,20385.0,20385.0,20385.0,10,18,0,4.0,10.0,0.0,6.0,8.0,0.0,18,10,0,10.0,4.0,0.0,8.0,6.0,0.0
2010-12-22 06:00:00,34,17.0,17.0,62,31.0,31.0,21128.0,21128.0,21128.0,11,23,0,5.0,12.0,0.0,6.0,11.0,0.0,41,21,0,22.0,9.0,0.0,19.0,12.0,0.0
2010-12-22 12:00:00,32,16.0,16.0,94,47.0,47.0,19425.0,19425.0,19425.0,13,19,0,5.0,11.0,0.0,8.0,8.0,0.0,60,34,0,33.0,14.0,0.0,27.0,20.0,0.0
2010-12-22 18:00:00,6,3.0,3.0,100,50.0,50.0,2800.0,2797.0,2800.0,2,3,1,1.0,2.0,0.0,1.0,1.0,1.0,63,36,1,35.0,15.0,0.0,28.0,21.0,1.0
2011-10-22 00:00:00,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
2011-10-22 06:00:00,24,14.0,10.0,25,15.0,10.0,17802.0,17802.0,17802.0,9,15,0,7.0,7.0,0.0,2.0,8.0,0.0,15,9,1,7.0,7.0,1.0,8.0,2.0,0.0
2011-10-22 12:00:00,36,18.0,18.0,61,33.0,28.0,20724.0,20724.0,20724.0,20,16,0,9.0,9.0,0.0,11.0,7.0,0.0,31,29,1,16.0,16.0,1.0,15.0,13.0,0.0
2011-10-22 18:00:00,36,18.0,18.0,97,51.0,46.0,19884.0,19884.0,19884.0,18,18,0,7.0,11.0,0.0,11.0,7.0,0.0,49,47,1,27.0,23.0,1.0,22.0,24.0,0.0
