y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-11-22 00:00:00,23,18.0,5.0,23,18.0,5.0,20281.0,20281.0,5000.0,7,15,1,6.0,11.0,1.0,1.0,4.0,0.0,15,7,1,11.0,6.0,1.0,4.0,1.0,0.0
2010-11-22 06:00:00,18,18.0,0.0,41,36.0,0.0,20460.0,20460.0,0.0,4,14,0,4.0,14.0,0.0,0.0,0.0,0.0,29,11,1,25.0,10.0,1.0,0.0,0.0,0.0
2010-11-22 12:00:00,9,9.0,0.0,50,45.0,0.0,20404.0,20404.0,0.0,2,7,0,2.0,7.0,0.0,0.0,0.0,0.0,36,13,1,32.0,12.0,1.0,0.0,0.0,0.0
2010-11-22 18:00:00,17,17.0,0.0,67,62.0,0.0,21152.0,21152.0,0.0,9,8,0,9.0,8.0,0.0,0.0,0.0,0.0,44,22,1,40.0,21.0,1.0,0.0,0.0,0.0
2010-12-22 00:00:00,38,19.0,19.0,38,19.0,19.0,20431.0,20431.0,20431.0,3,35,0,2.0,17.0,0.0,1.0,18.0,0.0,35,3,0,17.0,2.0,0.0,18.0,1.0,0.0
2010-12-22 06:00:00,40,20.0,20.0,78,39.0,39.0,20806.0,20806.0,20806.0,12,28,0,6.0,14.0,0.0,6.0,14.0,0.0,63,15,0,31.0,8.0,0.0,32.0,7.0,0.0
2010-12-22 12:00:00,18,9.0,9.0,96,48.0,48.0,9293.0,9293.0,9293.0,1,16,1,1.0,7.0,1.0,0.0,9.0,0.0,79,16,1,38.0,9.0,1.0,41.0,7.0,0.0
2011-11-22 00:00:00,21,15.0,6.0,21,15.0,6.0,21041.0,19245.0,14913.0,7,14,0,3.0,12.0,0.0,4.0,2.0,0.0,14,7,0,12.0,3.0,0.0,2.0,4.0,0.0
2011-11-22 06:00:00,18,1.0,17.0,39,16.0,23.0,21083.0,1292.0,21083.0,3,15,0,1.0,0.0,0.0,2.0,15.0,0.0,29,10,0,12.0,4.0,0.0,17.0,6.0,0.0
2011-11-22 12:00:00,18,0.0,18.0,57,0.0,41.0,21598.0,0.0,21598.0,2,16,0,0.0,0.0,0.0,2.0,16.0,0.0,45,12,0,0.0,0.0,0.0,33.0,8.0,0.0
2011-11-22 18:00:00,9,0.0,9.0,66,0.0,50.0,9667.0,0.0,9667.0,0,9,0,0.0,0.0,0.0,0.0,9.0,0.0,54,12,0,0.0,0.0,0.0,42.0,8.0,0.0
2011-12-22 00:00:00,5,3.0,2.0,5,3.0,2.0,18862.0,18862.0,1287.0,2,2,1,1.0,1.0,1.0,1.0,1.0,0.0,2,2,1,1.0,1.0,1.0,1.0,1.0,0.0
2011-12-22 06:00:00,38,19.0,19.0,43,22.0,21.0,20315.0,20315.0,20315.0,5,33,0,3.0,16.0,0.0,2.0,17.0,0.0,35,7,1,17.0,4.0,1.0,18.0,3.0,0.0
2011-12-22 12:00:00,40,20.0,20.0,83,42.0,41.0,21094.0,21094.0,21094.0,4,36,0,3.0,17.0,0.0,1.0,19.0,0.0,71,11,1,34.0,7.0,1.0,37.0,4.0,0.0
2011-12-22 18:00:00,40,20.0,20.0,123,62.0,61.0,21010.0,21010.0,21010.0,5,35,0,4.0,16.0,0.0,1.0,19.0,0.0,106,16,1,50.0,11.0,1.0,56.0,5.0,0.0
2012-11-22 00:00:00,1,0.0,1.0,1,0.0,1.0,98.0,0.0,98.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0
2012-11-22 06:00:00,18,0.0,18.0,19,0.0,19.0,19627.0,0.0,19627.0,2,16,0,0.0,0.0,0.0,2.0,16.0,0.0,16,3,0,0.0,0.0,0.0,16.0,3.0,0.0
