y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,40,20.0,20.0,40,20.0,20.0,20737.0,20737.0,20737.0,8,32,0,5.0,15.0,0.0,3.0,17.0,0.0,32,8,0,15.0,5.0,0.0,17.0,3.0,0.0
2010-10-22 06:00:00,28,14.0,14.0,68,34.0,34.0,21280.0,21280.0,21280.0,5,23,0,4.0,10.0,0.0,1.0,13.0,0.0,55,13,0,25.0,9.0,0.0,30.0,4.0,0.0
2010-10-22 12:00:00,14,5.0,9.0,82,39.0,43.0,10307.0,5086.0,10307.0,5,9,0,4.0,1.0,0.0,1.0,8.0,0.0,64,18,0,26.0,13.0,0.0,38.0,5.0,0.0
2010-11-22 12:00:00,2,1.0,1.0,2,1.0,1.0,2379.0,2378.0,2379.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0
2010-11-22 18:00:00,8,3.0,5.0,10,4.0,6.0,17936.0,16212.0,17936.0,7,1,0,3.0,0.0,0.0,4.0,1.0,0.0,1,9,0,0.0,4.0,0.0,1.0,5.0,0.0
2010-12-22 00:00:00,21,9.0,12.0,21,9.0,12.0,17433.0,17433.0,17425.0,6,15,0,3.0,6.0,0.0,3.0,9.0,0.0,15,6,0,6.0,3.0,0.0,9.0,3.0,0.0
2010-12-22 06:00:00,35,19.0,16.0,56,28.0,28.0,21582.0,21582.0,18398.0,5,30,0,3.0,16.0,0.0,2.0,14.0,0.0,45,11,0,22.0,6.0,0.0,23.0,5.0,0.0
2010-12-22 12:00:00,30,16.0,14.0,86,44.0,42.0,19631.0,19631.0,15945.0,4,26,0,3.0,13.0,0.0,1.0,13.0,0.0,71,15,0,35.0,9.0,0.0,36.0,6.0,0.0
2010-12-22 18:00:00,38,19.0,19.0,124,63.0,61.0,21136.0,21136.0,21136.0,6,32,0,2.0,17.0,0.0,4.0,15.0,0.0,103,21,0,52.0,11.0,0.0,51.0,10.0,0.0
2011-10-22 06:00:00,12,6.0,6.0,12,6.0,6.0,7560.0,7560.0,7559.0,7,5,0,4.0,2.0,0.0,3.0,3.0,0.0,5,7,0,2.0,4.0,0.0,3.0,3.0,0.0
