y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-11-22 00:00:00,40,20.0,20.0,40,20.0,20.0,20896.0,20896.0,20895.0,14,24,2,8.0,11.0,1.0,6.0,13.0,1.0,24,14,2,11.0,8.0,1.0,13.0,6.0,1.0
2010-11-22 06:00:00,42,21.0,21.0,82,41.0,41.0,21227.0,21227.0,21227.0,19,23,0,6.0,15.0,0.0,13.0,8.0,0.0,47,33,2,26.0,14.0,1.0,21.0,19.0,1.0
2010-11-22 12:00:00,28,11.0,17.0,110,52.0,58.0,20243.0,20243.0,20243.0,16,11,1,7.0,4.0,0.0,9.0,7.0,1.0,58,49,3,30.0,21.0,1.0,28.0,28.0,2.0
2010-11-22 18:00:00,32,16.0,16.0,142,68.0,74.0,20721.0,20721.0,20721.0,17,14,1,9.0,6.0,1.0,8.0,8.0,0.0,72,66,4,36.0,30.0,2.0,36.0,36.0,2.0
2010-12-22 00:00:00,2,1.0,1.0,2,1.0,1.0,0.0,0.0,0.0,0,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0.0,0.0,1.0
2010-12-22 12:00:00,20,10.0,10.0,22,11.0,11.0,14419.0,14419.0,14419.0,7,13,0,2.0,8.0,0.0,5.0,5.0,0.0,13,7,2,8.0,2.0,1.0,5.0,5.0,1.0
2010-12-22 18:00:00,20,10.0,10.0,42,21.0,21.0,11096.0,11096.0,11094.0,5,14,1,0.0,10.0,0.0,5.0,4.0,1.0,27,12,3,18.0,2.0,1.0,9.0,10.0,2.0
2011-10-22 00:00:00,1,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2011-10-22 18:00:00,30,15.0,15.0,31,15.0,16.0,15020.0,15020.0,15020.0,10,20,0,3.0,12.0,0.0,7.0,8.0,0.0,20,10,1,12.0,3.0,0.0,8.0,7.0,1.0
2011-11-22 00:00:00,29,14.0,15.0,29,14.0,15.0,21173.0,21173.0,21173.0,10,15,4,7.0,5.0,2.0,3.0,10.0,2.0,15,10,4,5.0,7.0,2.0,10.0,3.0,2.0
2011-11-22 06:00:00,34,17.0,17.0,63,31.0,32.0,20457.0,20457.0,20457.0,12,21,1,4.0,12.0,1.0,8.0,9.0,0.0,36,22,5,17.0,11.0,3.0,19.0,11.0,2.0
2011-11-22 12:00:00,34,17.0,17.0,97,48.0,49.0,20109.0,20109.0,20109.0,17,17,0,9.0,8.0,0.0,8.0,9.0,0.0,53,39,5,25.0,20.0,3.0,28.0,19.0,2.0
2011-11-22 18:00:00,41,21.0,20.0,138,69.0,69.0,21475.0,21451.0,21475.0,17,23,1,6.0,14.0,1.0,11.0,9.0,0.0,76,56,6,39.0,26.0,4.0,37.0,30.0,2.0
2011-12-22 00:00:00,37,19.0,18.0,37,19.0,18.0,21569.0,21569.0,21569.0,18,17,2,7.0,11.0,1.0,11.0,6.0,1.0,17,18,2,11.0,7.0,1.0,6.0,11.0,1.0
2011-12-22 06:00:00,36,18.0,18.0,73,37.0,36.0,19769.0,19769.0,19769.0,12,24,0,3.0,15.0,0.0,9.0,9.0,0.0,41,30,2,26.0,10.0,1.0,15.0,20.0,1.0
2011-12-22 12:00:00,4,2.0,2.0,77,39.0,38.0,1284.0,1284.0,1282.0,1,3,0,1.0,1.0,0.0,0.0,2.0,0.0,44,31,2,27.0,11.0,1.0,17.0,20.0,1.0
2012-10-22 00:00:00,40,20.0,20.0,40,20.0,20.0,21592.0,21592.0,21592.0,12,27,1,5.0,15.0,0.0,7.0,12.0,1.0,27,12,1,15.0,5.0,0.0,12.0,7.0,1.0
2012-10-22 06:00:00,42,21.0,21.0,82,41.0,41.0,20924.0,20924.0,20924.0,17,25,0,6.0,15.0,0.0,11.0,10.0,0.0,52,29,1,30.0,11.0,0.0,22.0,18.0,1.0
2012-10-22 12:00:00,6,3.0,3.0,88,44.0,44.0,20590.0,20590.0,20590.0,3,2,1,1.0,2.0,0.0,2.0,0.0,1.0,54,32,2,32.0,12.0,0.0,22.0,20.0,2.0
2012-10-22 18:00:00,40,20.0,20.0,128,64.0,64.0,20843.0,20843.0,20843.0,15,23,2,5.0,14.0,1.0,10.0,9.0,1.0,77,47,4,46.0,17.0,1.0,31.0,30.0,3.0
2012-11-22 00:00:00,42,22.0,20.0,42,22.0,20.0,21065.0,21065.0,21065.0,17,22,3,8.0,12.0,2.0,9.0,10.0,1.0,22,17,3,12.0,8.0,2.0,10.0,9.0,1.0
2012-11-22 06:00:00,38,19.0,19.0,80,41.0,39.0,20923.0,20923.0,20923.0,20,17,1,9.0,10.0,0.0,11.0,7.0,1.0,39,37,4,22.0,17.0,2.0,17.0,20.0,2.0
2012-11-22 12:00:00,20,10.0,10.0,100,51.0,49.0,20672.0,20672.0,20672.0,10,9,1,5.0,4.0,1.0,5.0,5.0,0.0,48,47,5,26.0,22.0,3.0,22.0,25.0,2.0
2012-11-22 18:00:00,40,20.0,20.0,140,71.0,69.0,20698.0,20698.0,20698.0,17,21,2,7.0,12.0,1.0,10.0,9.0,1.0,69,64,7,38.0,29.0,4.0,31.0,35.0,3.0
2012-12-22 00:00:00,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
2012-12-22 06:00:00,26,13.0,13.0,27,14.0,13.0,20304.0,20304.0,20304.0,8,18,0,2.0,11.0,0.0,6.0,7.0,0.0,18,8,1,11.0,2.0,1.0,7.0,6.0,0.0
2012-12-22 12:00:00,20,9.0,11.0,47,23.0,24.0,20705.0,20705.0,20705.0,9,10,1,3.0,6.0,0.0,6.0,4.0,1.0,28,17,2,17.0,5.0,1.0,11.0,12.0,1.0
2012-12-22 18:00:00,36,18.0,18.0,83,41.0,42.0,20094.0,20094.0,20094.0,13,23,0,3.0,15.0,0.0,10.0,8.0,0.0,51,30,2,32.0,8.0,1.0,19.0,22.0,1.0
2013-10-22 00:00:00,40,20.0,20.0,40,20.0,20.0,20496.0,20496.0,20496.0,12,27,1,2.0,18.0,0.0,10.0,9.0,1.0,27,12,1,18.0,2.0,0.0,9.0,10.0,1.0
2013-11-22 00:00:00,31,15.0,16.0,31,15.0,16.0,17994.0,17323.0,17936.0,13,16,2,7.0,7.0,1.0,6.0,9.0,1.0,16,13,2,7.0,7.0,1.0,9.0,6.0,1.0
2013-11-22 06:00:00,14,7.0,7.0,45,22.0,23.0,7232.0,7232.0,7232.0,7,7,0,3.0,4.0,0.0,4.0,3.0,0.0,23,20,2,11.0,10.0,1.0,12.0,10.0,1.0
2013-11-22 12:00:00,36,18.0,18.0,81,40.0,41.0,19791.0,19791.0,19791.0,19,16,1,8.0,10.0,0.0,11.0,6.0,1.0,39,39,3,21.0,18.0,1.0,18.0,21.0,2.0
2013-11-22 18:00:00,42,21.0,21.0,123,61.0,62.0,21572.0,21572.0,21572.0,22,20,0,7.0,14.0,0.0,15.0,6.0,0.0,59,61,3,35.0,25.0,1.0,24.0,36.0,2.0
2013-12-22 00:00:00,38,19.0,19.0,38,19.0,19.0,21237.0,21084.0,21237.0,12,24,2,4.0,14.0,1.0,8.0,10.0,1.0,24,12,2,14.0,4.0,1.0,10.0,8.0,1.0
2013-12-22 06:00:00,16,8.0,8.0,54,27.0,27.0,8693.0,8693.0,8691.0,4,12,0,1.0,7.0,0.0,3.0,5.0,0.0,36,16,2,21.0,5.0,1.0,15.0,11.0,1.0
2014-10-22 18:00:00,22,12.0,10.0,22,12.0,10.0,12857.0,12857.0,9809.0,8,14,0,3.0,9.0,0.0,5.0,5.0,0.0,14,8,0,9.0,3.0,0.0,5.0,5.0,0.0
2014-11-22 00:00:00,40,20.0,20.0,40,20.0,20.0,21180.0,21180.0,21180.0,14,23,3,6.0,13.0,1.0,8.0,10.0,2.0,23,14,3,13.0,6.0,1.0,10.0,8.0,2.0
2014-11-22 06:00:00,25,12.0,13.0,65,32.0,33.0,20351.0,20351.0,20351.0,15,9,1,6.0,6.0,0.0,9.0,3.0,1.0,32,29,4,19.0,12.0,1.0,13.0,17.0,3.0
2014-11-22 12:00:00,44,22.0,22.0,109,54.0,55.0,21463.0,21463.0,21463.0,16,26,2,8.0,13.0,1.0,8.0,13.0,1.0,58,45,6,32.0,20.0,2.0,26.0,25.0,4.0
2014-11-22 18:00:00,40,20.0,20.0,149,74.0,75.0,20766.0,20766.0,20766.0,15,25,0,6.0,14.0,0.0,9.0,11.0,0.0,83,60,6,46.0,26.0,2.0,37.0,34.0,4.0
