y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-11-22 00:00:00,46,24.0,22.0,46,24.0,22.0,21599.0,21597.0,21599.0,13,30,3,2.0,20.0,2.0,11.0,10.0,1.0,30,13,3,20.0,2.0,2.0,10.0,11.0,1.0
2010-11-22 06:00:00,44,22.0,22.0,90,46.0,44.0,21303.0,21303.0,21303.0,12,31,1,2.0,20.0,0.0,10.0,11.0,1.0,61,25,4,40.0,4.0,2.0,21.0,21.0,2.0
2010-11-22 12:00:00,27,11.0,16.0,117,57.0,60.0,20110.0,10338.0,20110.0,10,17,0,1.0,10.0,0.0,9.0,7.0,0.0,78,35,4,50.0,5.0,2.0,28.0,30.0,2.0
2010-11-22 18:00:00,17,7.0,10.0,134,64.0,70.0,20739.0,8021.0,20739.0,9,8,0,1.0,6.0,0.0,8.0,2.0,0.0,86,44,4,56.0,6.0,2.0,30.0,38.0,2.0
2010-12-22 00:00:00,10,6.0,4.0,10,6.0,4.0,21104.0,21104.0,3214.0,3,5,2,1.0,3.0,2.0,2.0,2.0,0.0,5,3,2,3.0,1.0,2.0,2.0,2.0,0.0
2010-12-22 06:00:00,42,21.0,21.0,52,27.0,25.0,21292.0,21292.0,21292.0,5,37,0,1.0,20.0,0.0,4.0,17.0,0.0,42,8,2,23.0,2.0,2.0,19.0,6.0,0.0
2010-12-22 12:00:00,40,20.0,20.0,92,47.0,45.0,20888.0,20888.0,20888.0,11,29,0,2.0,18.0,0.0,9.0,11.0,0.0,71,19,2,41.0,4.0,2.0,30.0,15.0,0.0
2010-12-22 18:00:00,44,22.0,22.0,136,69.0,67.0,21345.0,21345.0,21345.0,7,37,0,1.0,21.0,0.0,6.0,16.0,0.0,108,26,2,62.0,5.0,2.0,46.0,21.0,0.0
2011-10-22 18:00:00,10,5.0,5.0,10,5.0,5.0,4380.0,4380.0,4380.0,4,6,0,1.0,4.0,0.0,3.0,2.0,0.0,6,4,0,4.0,1.0,0.0,2.0,3.0,0.0
2011-11-22 00:00:00,6,2.0,4.0,6,2.0,4.0,3238.0,310.0,3238.0,1,3,2,0.0,0.0,2.0,1.0,3.0,0.0,3,1,2,0.0,0.0,2.0,3.0,1.0,0.0
2011-11-22 06:00:00,10,3.0,7.0,16,5.0,11.0,17986.0,17986.0,17986.0,6,4,0,2.0,1.0,0.0,4.0,3.0,0.0,7,7,2,1.0,2.0,2.0,6.0,5.0,0.0
