y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,42,21.0,21.0,42,21.0,21.0,20731.0,20731.0,20731.0,16,26,0,8.0,13.0,0.0,8.0,13.0,0.0,26,16,0,13.0,8.0,0.0,13.0,8.0,0.0
2010-10-22 06:00:00,40,20.0,20.0,82,41.0,41.0,20476.0,20474.0,20476.0,14,26,0,8.0,12.0,0.0,6.0,14.0,0.0,52,30,0,25.0,16.0,0.0,27.0,14.0,0.0
2010-10-22 12:00:00,4,2.0,2.0,86,43.0,43.0,2238.0,2237.0,2238.0,1,3,0,0.0,2.0,0.0,1.0,1.0,0.0,55,31,0,27.0,16.0,0.0,28.0,15.0,0.0
2010-11-22 00:00:00,45,22.0,23.0,45,22.0,23.0,21220.0,21220.0,21220.0,17,25,3,10.0,11.0,1.0,7.0,14.0,2.0,25,17,3,11.0,10.0,1.0,14.0,7.0,2.0
2010-11-22 06:00:00,40,20.0,20.0,85,42.0,43.0,20252.0,20252.0,20252.0,14,26,0,6.0,14.0,0.0,8.0,12.0,0.0,51,31,3,25.0,16.0,1.0,26.0,15.0,2.0
2010-11-22 12:00:00,36,16.0,20.0,121,58.0,63.0,20777.0,17493.0,20777.0,11,25,0,4.0,12.0,0.0,7.0,13.0,0.0,76,42,3,37.0,20.0,1.0,39.0,22.0,2.0
2010-11-22 18:00:00,32,15.0,17.0,153,73.0,80.0,20476.0,19356.0,20476.0,12,20,0,5.0,10.0,0.0,7.0,10.0,0.0,96,54,3,47.0,25.0,1.0,49.0,29.0,2.0
2010-12-22 00:00:00,39,19.0,20.0,39,19.0,20.0,21592.0,21285.0,21367.0,12,25,2,8.0,11.0,0.0,4.0,14.0,2.0,25,12,2,11.0,8.0,0.0,14.0,4.0,2.0
2010-12-22 06:00:00,21,16.0,5.0,60,35.0,25.0,21292.0,21292.0,5369.0,11,10,0,8.0,8.0,0.0,3.0,2.0,0.0,35,23,2,19.0,16.0,0.0,16.0,7.0,2.0
2010-12-22 12:00:00,36,18.0,18.0,96,53.0,43.0,20918.0,20918.0,20918.0,14,21,1,9.0,8.0,1.0,5.0,13.0,0.0,56,37,3,27.0,25.0,1.0,29.0,12.0,2.0
2010-12-22 18:00:00,38,19.0,19.0,134,72.0,62.0,19885.0,19885.0,19885.0,12,25,1,7.0,12.0,0.0,5.0,13.0,1.0,81,49,4,39.0,32.0,1.0,42.0,17.0,3.0
2011-10-22 00:00:00,3,1.0,2.0,3,1.0,2.0,19121.0,1162.0,19121.0,2,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0,2,1,0.0,1.0,0.0,0.0,1.0,1.0
2011-10-22 06:00:00,42,21.0,21.0,45,22.0,23.0,20737.0,20737.0,20731.0,15,25,2,7.0,13.0,1.0,8.0,12.0,1.0,25,17,3,13.0,8.0,1.0,12.0,9.0,2.0
2011-10-22 12:00:00,18,9.0,9.0,63,31.0,32.0,20835.0,20835.0,20835.0,8,9,1,6.0,3.0,0.0,2.0,6.0,1.0,34,25,4,16.0,14.0,1.0,18.0,11.0,3.0
2011-10-22 18:00:00,42,21.0,21.0,105,52.0,53.0,20457.0,20457.0,20457.0,16,24,2,10.0,10.0,1.0,6.0,14.0,1.0,58,41,6,26.0,24.0,2.0,32.0,17.0,4.0
2011-11-22 00:00:00,44,21.0,23.0,44,21.0,23.0,20790.0,20777.0,20790.0,19,22,3,10.0,11.0,0.0,9.0,11.0,3.0,22,19,3,11.0,10.0,0.0,11.0,9.0,3.0
2011-11-22 06:00:00,44,22.0,22.0,88,43.0,45.0,21249.0,21249.0,21249.0,14,28,2,7.0,14.0,1.0,7.0,14.0,1.0,50,33,5,25.0,17.0,1.0,25.0,16.0,4.0
2011-11-22 12:00:00,37,18.0,19.0,125,61.0,64.0,20460.0,18202.0,20460.0,14,21,2,7.0,11.0,0.0,7.0,10.0,2.0,71,47,7,36.0,24.0,1.0,35.0,23.0,6.0
2011-11-22 18:00:00,2,1.0,1.0,127,62.0,65.0,141.0,141.0,141.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,71,49,7,36.0,25.0,1.0,35.0,24.0,6.0
2011-12-22 00:00:00,31,18.0,13.0,31,18.0,13.0,19606.0,19606.0,15966.0,12,16,3,8.0,7.0,3.0,4.0,9.0,0.0,16,12,3,7.0,8.0,3.0,9.0,4.0,0.0
