Unnamed: 0,ddc_barcode,ddc_ipcode,ddc_mch_code,ddc_mch_side,ddc_ev_subcode,ddc_ev_timestamp,c_machine,month,y-m-day
4438,9436774832,25734,C311,L,LO_LOADER_IN_PRESS,2021-12-17 22:50:21,True,12,21-12-17
4439,9436774831,25734,C311,R,LO_LOADER_IN_PRESS,2021-12-17 22:50:21,True,12,21-12-17
4456,9436774832,25734,C311,L,LO_BLADDER_PRESHAPING,2021-12-17 22:50:25,True,12,21-12-17
4457,9436774831,25734,C311,R,LO_BLADDER_PRESHAPING,2021-12-17 22:50:25,True,12,21-12-17
4476,9436774832,25734,C311,L,LO_BLADDER_VACUUM,2021-12-17 22:50:29,True,12,21-12-17
4477,9436774831,25734,C311,R,LO_BLADDER_VACUUM,2021-12-17 22:50:29,True,12,21-12-17
4510,9436774832,25734,C311,L,LO_LOADER_DOWN,2021-12-17 22:50:37,True,12,21-12-17
4511,9436774831,25734,C311,R,LO_LOADER_DOWN,2021-12-17 22:50:37,True,12,21-12-17
4530,9436774832,25734,C311,L,LO_TCR_DOWN,2021-12-17 22:50:42,True,12,21-12-17
4531,9436774831,25734,C311,R,LO_TCR_DOWN,2021-12-17 22:50:42,True,12,21-12-17
4544,9436774832,25734,C311,L,LO_PRESHAPING,2021-12-17 22:50:47,True,12,21-12-17
4545,9436774831,25734,C311,R,LO_PRESHAPING,2021-12-17 22:50:47,True,12,21-12-17
4854,9436774832,25734,C311,L,LO_LOADER_RELEASE_TIRE,2021-12-17 22:52:14,True,12,21-12-17
4855,9436774832,25734,C311,L,LO_LOADER_UP,2021-12-17 22:52:14,True,12,21-12-17
4856,9436774831,25734,C311,R,LO_LOADER_RELEASE_TIRE,2021-12-17 22:52:14,True,12,21-12-17
4857,9436774831,25734,C311,R,LO_LOADER_UP,2021-12-17 22:52:14,True,12,21-12-17
4870,9436774832,25734,C311,L,LO_LOADER_OUT,2021-12-17 22:52:18,True,12,21-12-17
4871,9436774831,25734,C311,R,LO_LOADER_OUT,2021-12-17 22:52:18,True,12,21-12-17
