Unnamed: 0,ddc_barcode,ddc_ipcode,ddc_mch_code,ddc_mch_side,ddc_ev_subcode,ddc_ev_timestamp,c_machine,month,y-m-day
647,9436800231,37884,1301,R,LO_LOADER_IN_PRESS,2021-12-18 00:02:44,False,12,21-12-18
656,9436800231,37884,1301,R,LO_BLADDER_PRESHAPING,2021-12-18 00:02:47,False,12,21-12-18
657,9436800231,37884,1301,R,LO_BLADDER_VACUUM,2021-12-18 00:02:47,False,12,21-12-18
703,9436800231,37884,1301,R,LO_LOADER_DOWN,2021-12-18 00:03:10,False,12,21-12-18
722,9436800231,37884,1301,R,LO_TCR_DOWN,2021-12-18 00:03:17,False,12,21-12-18
728,9436800231,37884,1301,R,LO_PRESHAPING,2021-12-18 00:03:19,False,12,21-12-18
792,9436800231,37884,1301,R,LO_LOADER_RELEASE_TIRE,2021-12-18 00:03:48,False,12,21-12-18
793,9436800231,37884,1301,R,LO_LOADER_UP,2021-12-18 00:03:48,False,12,21-12-18
798,9436800231,37884,1301,R,LO_LOADER_OUT,2021-12-18 00:03:50,False,12,21-12-18
811,9436800231,37884,1301,R,CL_UNLOCK_PRESS,2021-12-18 00:03:53,False,12,21-12-18
819,9436800231,37884,1301,R,CL_PRESS_DOWN,2021-12-18 00:03:56,False,12,21-12-18
832,9436800231,37884,1301,R,CL_PRESS_DOWN_2,2021-12-18 00:04:02,False,12,21-12-18
833,9436800231,37884,1301,R,CL_STOP_PAUSE,2021-12-18 00:04:02,False,12,21-12-18
837,9436800231,37884,1301,R,CL_STOP_PAUSE_2,2021-12-18 00:04:05,False,12,21-12-18
858,9436800231,37884,1301,R,CL_PRESS_DOWN_3,2021-12-18 00:04:15,False,12,21-12-18
878,9436800231,37884,1301,R,CL_PRESS_LOCK,2021-12-18 00:04:27,False,12,21-12-18
879,9436800231,37884,1301,R,CL_SQUEEZE_ON,2021-12-18 00:04:27,False,12,21-12-18
893,9436800231,37884,1301,R,CURING_ON,2021-12-18 00:04:36,False,12,21-12-18
1461,9436800015,37884,1301,L,LO_LOADER_IN_PRESS,2021-12-18 00:09:17,False,12,21-12-18
1466,9436800015,37884,1301,L,LO_BLADDER_PRESHAPING,2021-12-18 00:09:21,False,12,21-12-18
1467,9436800015,37884,1301,L,LO_BLADDER_VACUUM,2021-12-18 00:09:21,False,12,21-12-18
1486,9436800015,37884,1301,L,LO_LOADER_DOWN,2021-12-18 00:09:32,False,12,21-12-18
1498,9436800015,37884,1301,L,LO_TCR_DOWN,2021-12-18 00:09:36,False,12,21-12-18
1503,9436800015,37884,1301,L,LO_PRESHAPING,2021-12-18 00:09:39,False,12,21-12-18
