Unnamed: 0,ddc_barcode,ddc_ipcode,ddc_mch_code,ddc_mch_side,ddc_ev_subcode,ddc_ev_timestamp,c_machine,month,y-m-day
746,9436961771,21308,C612,L,LO_LOADER_IN_PRESS,2021-12-17 22:12:21,True,12,21-12-17
747,9436961770,21308,C612,R,LO_LOADER_IN_PRESS,2021-12-17 22:12:21,True,12,21-12-17
758,9436961771,21308,C612,L,LO_BLADDER_PRESHAPING,2021-12-17 22:12:24,True,12,21-12-17
759,9436961770,21308,C612,R,LO_BLADDER_PRESHAPING,2021-12-17 22:12:24,True,12,21-12-17
764,9436961771,21308,C612,L,LO_BLADDER_VACUUM,2021-12-17 22:12:32,True,12,21-12-17
765,9436961770,21308,C612,R,LO_BLADDER_VACUUM,2021-12-17 22:12:32,True,12,21-12-17
770,9436961771,21308,C612,L,LO_LOADER_DOWN,2021-12-17 22:12:37,True,12,21-12-17
771,9436961770,21308,C612,R,LO_LOADER_DOWN,2021-12-17 22:12:37,True,12,21-12-17
777,9436961771,21308,C612,L,LO_TCR_DOWN,2021-12-17 22:12:44,True,12,21-12-17
778,9436961770,21308,C612,R,LO_TCR_DOWN,2021-12-17 22:12:44,True,12,21-12-17
781,9436961771,21308,C612,L,LO_PRESHAPING,2021-12-17 22:12:46,True,12,21-12-17
782,9436961770,21308,C612,R,LO_PRESHAPING,2021-12-17 22:12:46,True,12,21-12-17
835,9436961771,21308,C612,L,LO_LOADER_RELEASE_TIRE,2021-12-17 22:13:23,True,12,21-12-17
836,9436961771,21308,C612,L,LO_LOADER_UP,2021-12-17 22:13:23,True,12,21-12-17
837,9436961770,21308,C612,R,LO_LOADER_RELEASE_TIRE,2021-12-17 22:13:23,True,12,21-12-17
838,9436961770,21308,C612,R,LO_LOADER_UP,2021-12-17 22:13:23,True,12,21-12-17
839,9436961771,21308,C612,L,LO_LOADER_OUT,2021-12-17 22:13:26,True,12,21-12-17
840,9436961770,21308,C612,R,LO_LOADER_OUT,2021-12-17 22:13:26,True,12,21-12-17
843,9436961771,21308,C612,L,CL_UNLOCK_PRESS,2021-12-17 22:13:29,True,12,21-12-17
844,9436961770,21308,C612,R,CL_UNLOCK_PRESS,2021-12-17 22:13:29,True,12,21-12-17
846,9436961771,21308,C612,L,CL_PRESS_DOWN,2021-12-17 22:13:30,True,12,21-12-17
847,9436961770,21308,C612,R,CL_PRESS_DOWN,2021-12-17 22:13:30,True,12,21-12-17
852,9436961771,21308,C612,L,CL_PRESS_DOWN_2,2021-12-17 22:13:36,True,12,21-12-17
853,9436961771,21308,C612,L,CL_STOP_PAUSE,2021-12-17 22:13:36,True,12,21-12-17
854,9436961770,21308,C612,R,CL_PRESS_DOWN_2,2021-12-17 22:13:36,True,12,21-12-17
855,9436961770,21308,C612,R,CL_STOP_PAUSE,2021-12-17 22:13:36,True,12,21-12-17
856,9436961771,21308,C612,L,CL_STOP_PAUSE_2,2021-12-17 22:13:37,True,12,21-12-17
857,9436961770,21308,C612,R,CL_STOP_PAUSE_2,2021-12-17 22:13:37,True,12,21-12-17
866,9436961771,21308,C612,L,CL_PRESS_DOWN_3,2021-12-17 22:13:49,True,12,21-12-17
867,9436961770,21308,C612,R,CL_PRESS_DOWN_3,2021-12-17 22:13:49,True,12,21-12-17
870,9436961770,21308,C612,R,CL_PRESS_LOCK,2021-12-17 22:14:00,True,12,21-12-17
873,9436961770,21308,C612,R,CL_SQUEEZE_ON,2021-12-17 22:14:01,True,12,21-12-17
876,9436961771,21308,C612,L,CL_PRESS_LOCK,2021-12-17 22:14:02,True,12,21-12-17
881,9436961771,21308,C612,L,CL_SQUEEZE_ON,2021-12-17 22:14:03,True,12,21-12-17
908,9436961771,21308,C612,L,CURING_ON,2021-12-17 22:14:18,True,12,21-12-17
909,9436961770,21308,C612,R,CURING_ON,2021-12-17 22:14:18,True,12,21-12-17
1217,9436961753,21308,C110,L,LO_LOADER_IN_PRESS,2021-12-17 22:18:16,True,12,21-12-17
1223,9436961753,21308,C110,L,LO_BLADDER_PRESHAPING,2021-12-17 22:18:19,True,12,21-12-17
1248,9436961753,21308,C110,L,LO_BLADDER_VACUUM,2021-12-17 22:18:31,True,12,21-12-17
1254,9436961753,21308,C110,L,LO_LOADER_DOWN,2021-12-17 22:18:35,True,12,21-12-17
1257,9436961753,21308,C110,L,LO_TCR_DOWN,2021-12-17 22:18:39,True,12,21-12-17
1258,9436961753,21308,C110,L,LO_PRESHAPING,2021-12-17 22:18:40,True,12,21-12-17
1285,9436961753,21308,C110,L,LO_LOADER_RELEASE_TIRE,2021-12-17 22:19:05,True,12,21-12-17
1288,9436961753,21308,C110,L,LO_LOADER_UP,2021-12-17 22:19:06,True,12,21-12-17
1293,9436961753,21308,C110,L,CL_UNLOCK_PRESS,2021-12-17 22:19:08,True,12,21-12-17
1294,9436961753,21308,C110,L,LO_LOADER_OUT,2021-12-17 22:19:08,True,12,21-12-17
1295,9436961753,21308,C110,L,CL_PRESS_DOWN,2021-12-17 22:19:12,True,12,21-12-17
1304,9436961753,21308,C110,L,CL_STOP_PAUSE,2021-12-17 22:19:22,True,12,21-12-17
1307,9436961753,21308,C110,L,CL_PRESS_DOWN_2,2021-12-17 22:19:27,True,12,21-12-17
1310,9436961753,21308,C110,L,CL_STOP_PAUSE_2,2021-12-17 22:19:31,True,12,21-12-17
1327,9436961753,21308,C110,L,CL_PRESS_DOWN_3,2021-12-17 22:19:41,True,12,21-12-17
1335,9436961753,21308,C110,L,CL_PRESS_LOCK,2021-12-17 22:19:56,True,12,21-12-17
1336,9436961753,21308,C110,L,CL_SQUEEZE_ON,2021-12-17 22:19:57,True,12,21-12-17
1339,9436961753,21308,C110,L,CURING_ON,2021-12-17 22:20:01,True,12,21-12-17
1366,9436961752,21308,C110,R,LO_LOADER_IN_PRESS,2021-12-17 22:20:50,True,12,21-12-17
1368,9436961752,21308,C110,R,LO_BLADDER_PRESHAPING,2021-12-17 22:20:53,True,12,21-12-17
1380,9436961752,21308,C110,R,LO_BLADDER_VACUUM,2021-12-17 22:21:05,True,12,21-12-17
1410,9436961752,21308,C110,R,LO_LOADER_DOWN,2021-12-17 22:21:39,True,12,21-12-17
1416,9436961752,21308,C110,R,LO_TCR_DOWN,2021-12-17 22:21:45,True,12,21-12-17
1419,9436961752,21308,C110,R,LO_PRESHAPING,2021-12-17 22:21:46,True,12,21-12-17
1430,9436961752,21308,C110,R,LO_LOADER_RELEASE_TIRE,2021-12-17 22:22:23,True,12,21-12-17
1431,9436961752,21308,C110,R,LO_LOADER_UP,2021-12-17 22:22:24,True,12,21-12-17
1432,9436961752,21308,C110,R,CL_UNLOCK_PRESS,2021-12-17 22:22:25,True,12,21-12-17
1433,9436961752,21308,C110,R,LO_LOADER_OUT,2021-12-17 22:22:25,True,12,21-12-17
1438,9436961752,21308,C110,R,CL_PRESS_DOWN,2021-12-17 22:22:28,True,12,21-12-17
1440,9436961752,21308,C110,R,CL_STOP_PAUSE,2021-12-17 22:22:37,True,12,21-12-17
1442,9436961752,21308,C110,R,CL_PRESS_DOWN_2,2021-12-17 22:22:42,True,12,21-12-17
1443,9436961752,21308,C110,R,CL_STOP_PAUSE_2,2021-12-17 22:22:46,True,12,21-12-17
1444,9436961752,21308,C110,R,CL_PRESS_DOWN_3,2021-12-17 22:22:56,True,12,21-12-17
1445,9436961752,21308,C110,R,CL_PRESS_LOCK,2021-12-17 22:23:13,True,12,21-12-17
1446,9436961752,21308,C110,R,CL_SQUEEZE_ON,2021-12-17 22:23:14,True,12,21-12-17
1447,9436961752,21308,C110,R,CURING_ON,2021-12-17 22:23:18,True,12,21-12-17
1898,9436961771,21308,C612,L,CURING_OFF,2021-12-17 22:29:46,True,12,21-12-17
1899,9436961770,21308,C612,R,CURING_OFF,2021-12-17 22:29:46,True,12,21-12-17
1905,9436961771,21308,C612,L,OP_SQUEEZE_OFF,2021-12-17 22:29:48,True,12,21-12-17
1906,9436961770,21308,C612,R,OP_SQUEEZE_OFF,2021-12-17 22:29:48,True,12,21-12-17
1922,9436961771,21308,C612,L,OP_UNLOCK_PRESS,2021-12-17 22:29:52,True,12,21-12-17
1925,9436961770,21308,C612,R,OP_UNLOCK_PRESS,2021-12-17 22:29:53,True,12,21-12-17
1928,9436961771,21308,C612,L,OP_PRESS_MOVEMENT_UP,2021-12-17 22:29:54,True,12,21-12-17
1929,9436961770,21308,C612,R,OP_PRESS_MOVEMENT_UP,2021-12-17 22:29:54,True,12,21-12-17
1932,9436961771,21308,C612,L,OP_PRESS_STOP_PAUSE_1,2021-12-17 22:29:55,True,12,21-12-17
1933,9436961770,21308,C612,R,OP_PRESS_STOP_PAUSE_1,2021-12-17 22:29:55,True,12,21-12-17
1947,9436961771,21308,C612,L,OP_PRESS_MOVEMENT_UP_1,2021-12-17 22:29:59,True,12,21-12-17
1948,9436961770,21308,C612,R,OP_PRESS_MOVEMENT_UP_1,2021-12-17 22:29:59,True,12,21-12-17
1954,9436961771,21308,C612,L,OP_PRESS_STOP_PAUSE_2,2021-12-17 22:30:02,True,12,21-12-17
1958,9436961770,21308,C612,R,OP_PRESS_STOP_PAUSE_2,2021-12-17 22:30:03,True,12,21-12-17
1965,9436961771,21308,C612,L,OP_PRESS_MOVEMENT_UP_2,2021-12-17 22:30:06,True,12,21-12-17
1968,9436961770,21308,C612,R,OP_PRESS_MOVEMENT_UP_2,2021-12-17 22:30:07,True,12,21-12-17
1970,9436961771,21308,C612,L,OP_PRESS_STOP_PAUSE_3,2021-12-17 22:30:08,True,12,21-12-17
1973,9436961770,21308,C612,R,OP_PRESS_STOP_PAUSE_3,2021-12-17 22:30:09,True,12,21-12-17
1980,9436961771,21308,C612,L,OP_PRESS_MOVEMENT_UP_3,2021-12-17 22:30:12,True,12,21-12-17
1982,9436961770,21308,C612,R,OP_PRESS_MOVEMENT_UP_3,2021-12-17 22:30:13,True,12,21-12-17
1998,9436961771,21308,C612,L,UN_LMR_UP,2021-12-17 22:30:18,True,12,21-12-17
2006,9436961771,21308,C612,L,UN_FORK_IN,2021-12-17 22:30:20,True,12,21-12-17
2007,9436961770,21308,C612,R,UN_LMR_UP,2021-12-17 22:30:20,True,12,21-12-17
2012,9436961770,21308,C612,R,UN_FORK_IN,2021-12-17 22:30:21,True,12,21-12-17
2020,9436961771,21308,C612,L,OP_PRESS_LOCKED,2021-12-17 22:30:23,True,12,21-12-17
2027,9436961770,21308,C612,R,OP_PRESS_LOCKED,2021-12-17 22:30:24,True,12,21-12-17
2035,9436961771,21308,C612,L,UN_VACUUM,2021-12-17 22:30:26,True,12,21-12-17
2040,9436961770,21308,C612,R,UN_VACUUM,2021-12-17 22:30:28,True,12,21-12-17
2068,9436961771,21308,C612,L,UN_TCR_UP_LMR_DOWN,2021-12-17 22:30:36,True,12,21-12-17
2073,9436961770,21308,C612,R,UN_TCR_UP_LMR_DOWN,2021-12-17 22:30:38,True,12,21-12-17
2081,9436961771,21308,C612,L,UN_TCR_DOWN,2021-12-17 22:30:42,True,12,21-12-17
2087,9436961771,21308,C612,L,UN_FORK_OUT,2021-12-17 22:30:43,True,12,21-12-17
2089,9436961770,21308,C612,R,UN_TCR_DOWN,2021-12-17 22:30:44,True,12,21-12-17
2096,9436961770,21308,C612,R,UN_FORK_OUT,2021-12-17 22:30:45,True,12,21-12-17
2102,9436961761,21308,C612,L,LO_LOADER_IN_PRESS,2021-12-17 22:30:49,True,12,21-12-17
2103,9436961760,21308,C612,R,LO_LOADER_IN_PRESS,2021-12-17 22:30:49,True,12,21-12-17
