y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,50,25.0,25.0,50,25.0,25.0,20651.0,20651.0,20651.0,11,39,0,6.0,19.0,0.0,5.0,20.0,0.0,39,11,0,19.0,6.0,0.0,20.0,5.0,0.0
2010-10-22 06:00:00,22,11.0,11.0,72,36.0,36.0,21291.0,21291.0,21291.0,3,19,0,1.0,10.0,0.0,2.0,9.0,0.0,58,14,0,29.0,7.0,0.0,29.0,7.0,0.0
2010-10-22 12:00:00,50,25.0,25.0,122,61.0,61.0,20981.0,20981.0,20981.0,10,40,0,6.0,19.0,0.0,4.0,21.0,0.0,98,24,0,48.0,13.0,0.0,50.0,11.0,0.0
2010-10-22 18:00:00,48,24.0,24.0,170,85.0,85.0,21125.0,21125.0,21125.0,8,40,0,5.0,19.0,0.0,3.0,21.0,0.0,138,32,0,67.0,18.0,0.0,71.0,14.0,0.0
2010-11-22 00:00:00,40,20.0,20.0,40,20.0,20.0,20718.0,20718.0,20718.0,11,29,0,6.0,14.0,0.0,5.0,15.0,0.0,29,11,0,14.0,6.0,0.0,15.0,5.0,0.0
2010-11-22 06:00:00,29,15.0,14.0,69,35.0,34.0,18927.0,18927.0,17132.0,7,22,0,3.0,12.0,0.0,4.0,10.0,0.0,51,18,0,26.0,9.0,0.0,25.0,9.0,0.0
2010-11-22 12:00:00,2,1.0,1.0,71,36.0,35.0,141.0,141.0,141.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,51,20,0,26.0,10.0,0.0,25.0,10.0,0.0
2010-11-22 18:00:00,11,6.0,5.0,82,42.0,40.0,9546.0,9546.0,5338.0,1,9,1,0.0,6.0,0.0,1.0,3.0,1.0,60,21,1,32.0,10.0,0.0,28.0,11.0,1.0
2010-12-22 00:00:00,21,12.0,9.0,21,12.0,9.0,20768.0,20768.0,20768.0,11,8,2,6.0,4.0,2.0,5.0,4.0,0.0,8,11,2,4.0,6.0,2.0,4.0,5.0,0.0
2010-12-22 06:00:00,44,22.0,22.0,65,34.0,31.0,20992.0,20992.0,20992.0,15,28,1,7.0,14.0,1.0,8.0,14.0,0.0,36,26,3,18.0,13.0,3.0,18.0,13.0,0.0
