y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,40,20.0,20.0,40,20.0,20.0,20017.0,20017.0,20017.0,3,37,0,2.0,18.0,0.0,1.0,19.0,0.0,37,3,0,18.0,2.0,0.0,19.0,1.0,0.0
2010-10-22 06:00:00,44,22.0,22.0,84,42.0,42.0,21135.0,21135.0,21135.0,2,42,0,1.0,21.0,0.0,1.0,21.0,0.0,79,5,0,39.0,3.0,0.0,40.0,2.0,0.0
2010-10-22 12:00:00,6,3.0,3.0,90,45.0,45.0,2160.0,2159.0,2160.0,0,6,0,0.0,3.0,0.0,0.0,3.0,0.0,85,5,0,42.0,3.0,0.0,43.0,2.0,0.0
2010-11-22 00:00:00,42,21.0,21.0,42,21.0,21.0,20480.0,20480.0,20480.0,3,38,1,2.0,19.0,0.0,1.0,19.0,1.0,38,3,1,19.0,2.0,0.0,19.0,1.0,1.0
2010-11-22 06:00:00,42,21.0,21.0,84,42.0,42.0,20331.0,20331.0,20331.0,2,40,0,1.0,20.0,0.0,1.0,20.0,0.0,78,5,1,39.0,3.0,0.0,39.0,2.0,1.0
2010-11-22 12:00:00,22,8.0,14.0,106,50.0,56.0,21038.0,21038.0,21038.0,4,18,0,2.0,6.0,0.0,2.0,12.0,0.0,96,9,1,45.0,5.0,0.0,51.0,4.0,1.0
2010-11-22 18:00:00,18,9.0,9.0,124,59.0,65.0,8494.0,8493.0,8494.0,0,18,0,0.0,9.0,0.0,0.0,9.0,0.0,114,9,1,54.0,5.0,0.0,60.0,4.0,1.0
2010-12-22 00:00:00,36,18.0,18.0,36,18.0,18.0,20715.0,20715.0,20715.0,3,33,0,2.0,16.0,0.0,1.0,17.0,0.0,33,3,0,16.0,2.0,0.0,17.0,1.0,0.0
2010-12-22 06:00:00,44,22.0,22.0,80,40.0,40.0,21291.0,21291.0,21291.0,5,39,0,4.0,18.0,0.0,1.0,21.0,0.0,72,8,0,34.0,6.0,0.0,38.0,2.0,0.0
2010-12-22 12:00:00,42,21.0,21.0,122,61.0,61.0,21448.0,21448.0,21448.0,7,35,0,4.0,17.0,0.0,3.0,18.0,0.0,107,15,0,51.0,10.0,0.0,56.0,5.0,0.0
