y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 06:00:00,2,1.0,1.0,2,1.0,1.0,1216.0,1216.0,1214.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0
2010-10-22 12:00:00,2,1.0,1.0,4,2.0,2.0,1292.0,1292.0,1289.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,4,0,0.0,2.0,0.0,0.0,2.0,0.0
2010-11-22 00:00:00,36,18.0,18.0,36,18.0,18.0,18575.0,18575.0,17314.0,7,29,0,5.0,13.0,0.0,2.0,16.0,0.0,29,7,0,13.0,5.0,0.0,16.0,2.0,0.0
2010-11-22 06:00:00,8,4.0,4.0,44,22.0,22.0,3073.0,3073.0,3072.0,1,7,0,1.0,3.0,0.0,0.0,4.0,0.0,36,8,0,16.0,6.0,0.0,20.0,2.0,0.0
2010-12-22 00:00:00,45,25.0,20.0,45,25.0,20.0,21474.0,21474.0,21474.0,10,27,8,9.0,10.0,6.0,1.0,17.0,2.0,27,10,8,10.0,9.0,6.0,17.0,1.0,2.0
2010-12-22 06:00:00,38,19.0,19.0,83,44.0,39.0,19994.0,19994.0,19994.0,11,26,1,10.0,8.0,1.0,1.0,18.0,0.0,53,21,9,18.0,19.0,7.0,35.0,2.0,2.0
2010-12-22 12:00:00,40,20.0,20.0,123,64.0,59.0,21286.0,21286.0,21286.0,10,29,1,8.0,11.0,1.0,2.0,18.0,0.0,82,31,10,29.0,27.0,8.0,53.0,4.0,2.0
2010-12-22 18:00:00,38,19.0,19.0,161,83.0,78.0,20272.0,20272.0,20272.0,12,26,0,10.0,9.0,0.0,2.0,17.0,0.0,108,43,10,38.0,37.0,8.0,70.0,6.0,2.0
2011-11-22 00:00:00,17,8.0,9.0,17,8.0,9.0,21160.0,7388.0,21160.0,4,12,1,3.0,5.0,0.0,1.0,7.0,1.0,12,4,1,5.0,3.0,0.0,7.0,1.0,1.0
2011-11-22 06:00:00,44,22.0,22.0,61,30.0,31.0,20482.0,20482.0,20482.0,14,29,1,10.0,11.0,1.0,4.0,18.0,0.0,41,18,2,16.0,13.0,1.0,25.0,5.0,1.0
2011-11-22 12:00:00,11,5.0,6.0,72,35.0,37.0,6047.0,4101.0,6047.0,1,9,1,1.0,3.0,1.0,0.0,6.0,0.0,50,19,3,19.0,14.0,2.0,31.0,5.0,1.0
2011-12-22 00:00:00,41,21.0,20.0,41,21.0,20.0,20694.0,20694.0,20694.0,10,28,3,8.0,10.0,3.0,2.0,18.0,0.0,28,10,3,10.0,8.0,3.0,18.0,2.0,0.0
2011-12-22 06:00:00,40,20.0,20.0,81,41.0,40.0,21496.0,21496.0,21496.0,12,27,1,10.0,9.0,1.0,2.0,18.0,0.0,55,22,4,19.0,18.0,4.0,36.0,4.0,0.0
2011-12-22 12:00:00,38,19.0,19.0,119,60.0,59.0,21087.0,21085.0,21087.0,9,29,0,7.0,12.0,0.0,2.0,17.0,0.0,84,31,4,31.0,25.0,4.0,53.0,6.0,0.0
2011-12-22 18:00:00,38,19.0,19.0,157,79.0,78.0,20260.0,20260.0,20260.0,11,27,0,9.0,10.0,0.0,2.0,17.0,0.0,111,42,4,41.0,34.0,4.0,70.0,8.0,0.0
2012-10-22 06:00:00,22,11.0,11.0,22,11.0,11.0,16425.0,16425.0,16425.0,10,12,0,7.0,4.0,0.0,3.0,8.0,0.0,12,10,0,4.0,7.0,0.0,8.0,3.0,0.0
2012-10-22 12:00:00,36,18.0,18.0,58,29.0,29.0,20834.0,20834.0,20834.0,11,24,1,10.0,7.0,1.0,1.0,17.0,0.0,36,21,1,11.0,17.0,1.0,25.0,4.0,0.0
2012-10-22 18:00:00,30,13.0,17.0,88,42.0,46.0,20923.0,20923.0,20923.0,11,19,0,8.0,5.0,0.0,3.0,14.0,0.0,55,32,1,16.0,25.0,1.0,39.0,7.0,0.0
2012-12-22 00:00:00,42,21.0,21.0,42,21.0,21.0,21494.0,21494.0,21494.0,10,31,1,9.0,12.0,0.0,1.0,19.0,1.0,31,10,1,12.0,9.0,0.0,19.0,1.0,1.0
2012-12-22 06:00:00,38,19.0,19.0,80,40.0,40.0,20371.0,20371.0,20371.0,13,24,1,10.0,8.0,1.0,3.0,16.0,0.0,55,23,2,20.0,19.0,1.0,35.0,4.0,1.0
2012-12-22 12:00:00,38,19.0,19.0,118,59.0,59.0,20412.0,20412.0,20412.0,10,26,2,8.0,10.0,1.0,2.0,16.0,1.0,81,33,4,30.0,27.0,2.0,51.0,6.0,2.0
2012-12-22 18:00:00,38,19.0,19.0,156,78.0,78.0,20886.0,20886.0,20886.0,9,28,1,7.0,11.0,1.0,2.0,17.0,0.0,109,42,5,41.0,34.0,3.0,68.0,8.0,2.0
2013-10-22 00:00:00,38,19.0,19.0,38,19.0,19.0,20320.0,20320.0,20320.0,10,27,1,7.0,11.0,1.0,3.0,16.0,0.0,27,10,1,11.0,7.0,1.0,16.0,3.0,0.0
2013-10-22 06:00:00,24,12.0,12.0,62,31.0,31.0,12942.0,12942.0,12941.0,7,16,1,6.0,5.0,1.0,1.0,11.0,0.0,43,17,2,16.0,13.0,2.0,27.0,4.0,0.0
2013-10-22 12:00:00,10,5.0,5.0,72,36.0,36.0,6718.0,6718.0,6718.0,7,3,0,5.0,0.0,0.0,2.0,3.0,0.0,46,24,2,16.0,18.0,2.0,30.0,6.0,0.0
2013-10-22 18:00:00,4,2.0,2.0,76,38.0,38.0,1237.0,1237.0,1236.0,2,2,0,1.0,1.0,0.0,1.0,1.0,0.0,48,26,2,17.0,19.0,2.0,31.0,7.0,0.0
2013-11-22 12:00:00,3,1.0,2.0,3,1.0,2.0,4872.0,1258.0,4872.0,3,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0,3,0,0.0,1.0,0.0,0.0,2.0,0.0
2013-11-22 18:00:00,8,0.0,8.0,11,0.0,10.0,19150.0,0.0,19150.0,2,5,1,0.0,0.0,0.0,2.0,5.0,1.0,5,5,1,0.0,0.0,0.0,5.0,4.0,1.0
2013-12-22 00:00:00,25,13.0,12.0,25,13.0,12.0,21058.0,21058.0,20181.0,5,17,3,4.0,7.0,2.0,1.0,10.0,1.0,17,5,3,7.0,4.0,2.0,10.0,1.0,1.0
2013-12-22 06:00:00,25,13.0,12.0,50,26.0,24.0,19611.0,19611.0,17222.0,5,20,0,5.0,8.0,0.0,0.0,12.0,0.0,37,10,3,15.0,9.0,2.0,22.0,1.0,1.0
2013-12-22 12:00:00,38,19.0,19.0,88,45.0,43.0,21383.0,21383.0,21383.0,13,25,0,12.0,7.0,0.0,1.0,18.0,0.0,62,23,3,22.0,21.0,2.0,40.0,2.0,1.0
2013-12-22 18:00:00,36,18.0,18.0,124,63.0,61.0,21146.0,21146.0,21146.0,7,28,1,6.0,11.0,1.0,1.0,17.0,0.0,90,30,4,33.0,27.0,3.0,57.0,3.0,1.0
2014-10-22 00:00:00,2,1.0,1.0,2,1.0,1.0,1290.0,1290.0,1290.0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0
2014-11-22 00:00:00,12,1.0,11.0,12,1.0,11.0,11992.0,1090.0,11992.0,3,9,0,1.0,0.0,0.0,2.0,9.0,0.0,9,3,0,0.0,1.0,0.0,9.0,2.0,0.0
2014-11-22 06:00:00,17,0.0,17.0,29,0.0,28.0,18059.0,0.0,18059.0,0,17,0,0.0,0.0,0.0,0.0,17.0,0.0,26,3,0,0.0,0.0,0.0,26.0,2.0,0.0
2014-11-22 12:00:00,16,4.0,12.0,45,5.0,40.0,18204.0,14206.0,18204.0,8,8,0,4.0,0.0,0.0,4.0,8.0,0.0,34,11,0,0.0,5.0,0.0,34.0,6.0,0.0
2014-11-22 18:00:00,22,3.0,19.0,67,8.0,59.0,20842.0,4907.0,20842.0,6,16,0,3.0,0.0,0.0,3.0,16.0,0.0,50,17,0,0.0,8.0,0.0,50.0,9.0,0.0
2014-12-22 00:00:00,36,18.0,18.0,36,18.0,18.0,21593.0,21031.0,21593.0,13,22,1,10.0,7.0,1.0,3.0,15.0,0.0,22,13,1,7.0,10.0,1.0,15.0,3.0,0.0
2014-12-22 06:00:00,38,19.0,19.0,74,37.0,37.0,20725.0,20725.0,20725.0,15,22,1,13.0,5.0,1.0,2.0,17.0,0.0,44,28,2,12.0,23.0,2.0,32.0,5.0,0.0
2014-12-22 12:00:00,22,11.0,11.0,96,48.0,48.0,11892.0,11892.0,11891.0,5,16,1,5.0,5.0,1.0,0.0,11.0,0.0,60,33,3,17.0,28.0,3.0,43.0,5.0,0.0
2014-12-22 18:00:00,6,5.0,1.0,102,53.0,49.0,11286.0,11286.0,1241.0,3,3,0,3.0,2.0,0.0,0.0,1.0,0.0,63,36,3,19.0,31.0,3.0,44.0,5.0,0.0
2015-11-22 00:00:00,25,4.0,21.0,25,4.0,21.0,20905.0,3591.0,20905.0,4,19,2,2.0,1.0,1.0,2.0,18.0,1.0,19,4,2,1.0,2.0,1.0,18.0,2.0,1.0
2015-11-22 06:00:00,8,0.0,8.0,33,0.0,29.0,11530.0,0.0,11530.0,1,7,0,0.0,0.0,0.0,1.0,7.0,0.0,26,5,2,0.0,0.0,0.0,25.0,3.0,1.0
2015-11-22 18:00:00,2,1.0,1.0,35,5.0,30.0,1016.0,1016.0,1016.0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,28,5,2,2.0,2.0,1.0,26.0,3.0,1.0
2015-12-22 00:00:00,19,19.0,0.0,19,19.0,0.0,21095.0,21095.0,0.0,6,12,1,6.0,12.0,1.0,0.0,0.0,0.0,12,6,1,12.0,6.0,1.0,0.0,0.0,0.0
2015-12-22 06:00:00,1,1.0,0.0,20,20.0,0.0,64.0,64.0,0.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,13,6,1,13.0,6.0,1.0,0.0,0.0,0.0
2016-11-22 00:00:00,10,6.0,4.0,10,6.0,4.0,21591.0,21591.0,6017.0,3,6,1,2.0,3.0,1.0,1.0,3.0,0.0,6,3,1,3.0,2.0,1.0,3.0,1.0,0.0
2016-11-22 06:00:00,32,16.0,16.0,42,22.0,20.0,20782.0,20782.0,20781.0,10,22,0,9.0,7.0,0.0,1.0,15.0,0.0,28,13,1,10.0,11.0,1.0,18.0,2.0,0.0
2016-11-22 12:00:00,25,12.0,13.0,67,34.0,33.0,20379.0,20379.0,20379.0,11,14,0,8.0,4.0,0.0,3.0,10.0,0.0,42,24,1,14.0,19.0,1.0,28.0,5.0,0.0
2016-11-22 18:00:00,40,20.0,20.0,107,54.0,53.0,20840.0,20840.0,20840.0,12,27,1,10.0,9.0,1.0,2.0,18.0,0.0,69,36,2,23.0,29.0,2.0,46.0,7.0,0.0
2016-12-22 00:00:00,3,1.0,2.0,3,1.0,2.0,943.0,0.0,943.0,0,1,2,0.0,0.0,1.0,0.0,1.0,1.0,1,0,2,0.0,0.0,1.0,1.0,0.0,1.0
2016-12-22 06:00:00,32,16.0,16.0,35,17.0,18.0,17995.0,17995.0,17995.0,9,23,0,7.0,9.0,0.0,2.0,14.0,0.0,24,9,2,9.0,7.0,1.0,15.0,2.0,1.0
2016-12-22 12:00:00,38,19.0,19.0,73,36.0,37.0,20355.0,20355.0,20355.0,10,26,2,8.0,10.0,1.0,2.0,16.0,1.0,50,19,4,19.0,15.0,2.0,31.0,4.0,2.0
2016-12-22 18:00:00,26,13.0,13.0,99,49.0,50.0,14299.0,14299.0,14299.0,8,17,1,8.0,4.0,1.0,0.0,13.0,0.0,67,27,5,23.0,23.0,3.0,44.0,4.0,2.0
2017-10-22 00:00:00,8,6.0,2.0,8,6.0,2.0,11993.0,11992.0,2912.0,3,5,0,2.0,4.0,0.0,1.0,1.0,0.0,5,3,0,4.0,2.0,0.0,1.0,1.0,0.0
2017-11-22 00:00:00,28,14.0,14.0,28,14.0,14.0,13740.0,13740.0,13739.0,7,21,0,7.0,7.0,0.0,0.0,14.0,0.0,21,7,0,7.0,7.0,0.0,14.0,0.0,0.0
2017-11-22 06:00:00,1,1.0,0.0,29,15.0,0.0,111.0,111.0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,21,8,0,7.0,8.0,0.0,0.0,0.0,0.0
2017-11-22 12:00:00,1,1.0,0.0,30,16.0,0.0,76.0,76.0,0.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,22,8,0,8.0,8.0,0.0,0.0,0.0,0.0
2017-11-22 18:00:00,4,2.0,2.0,34,18.0,16.0,1179.0,1179.0,1179.0,3,1,0,2.0,0.0,0.0,1.0,1.0,0.0,23,11,0,8.0,10.0,0.0,15.0,1.0,0.0
2017-12-22 00:00:00,6,5.0,1.0,6,5.0,1.0,1104.0,1024.0,0.0,0,0,6,0.0,0.0,5.0,0.0,0.0,1.0,0,0,6,0.0,0.0,5.0,0.0,0.0,1.0
2017-12-22 06:00:00,32,16.0,16.0,38,21.0,17.0,17985.0,17985.0,17985.0,8,24,0,6.0,10.0,0.0,2.0,14.0,0.0,24,8,6,10.0,6.0,5.0,14.0,2.0,1.0
2017-12-22 12:00:00,36,18.0,18.0,74,39.0,35.0,20297.0,20297.0,20283.0,10,26,0,8.0,10.0,0.0,2.0,16.0,0.0,50,18,6,20.0,14.0,5.0,30.0,4.0,1.0
2017-12-22 18:00:00,38,19.0,19.0,112,58.0,54.0,21132.0,21132.0,21132.0,8,30,0,7.0,12.0,0.0,1.0,18.0,0.0,80,26,6,32.0,21.0,5.0,48.0,5.0,1.0
2018-10-22 00:00:00,1,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2018-10-22 12:00:00,4,2.0,2.0,5,2.0,3.0,16619.0,16619.0,16619.0,4,0,0,2.0,0.0,0.0,2.0,0.0,0.0,0,4,1,0.0,2.0,0.0,0.0,2.0,1.0
2018-10-22 18:00:00,34,17.0,17.0,39,19.0,20.0,19903.0,19902.0,19903.0,10,22,2,8.0,8.0,1.0,2.0,14.0,1.0,22,14,3,8.0,10.0,1.0,14.0,4.0,2.0
2018-11-22 00:00:00,42,21.0,21.0,42,21.0,21.0,21118.0,21118.0,20284.0,11,31,0,9.0,12.0,0.0,2.0,19.0,0.0,31,11,0,12.0,9.0,0.0,19.0,2.0,0.0
2018-11-22 06:00:00,8,4.0,4.0,50,25.0,25.0,3215.0,3215.0,3214.0,1,6,1,1.0,2.0,1.0,0.0,4.0,0.0,37,12,1,14.0,10.0,1.0,23.0,2.0,0.0
2018-11-22 12:00:00,24,12.0,12.0,74,37.0,37.0,12520.0,12520.0,12520.0,8,16,0,5.0,7.0,0.0,3.0,9.0,0.0,53,20,1,21.0,15.0,1.0,32.0,5.0,0.0
2018-11-22 18:00:00,2,1.0,1.0,76,38.0,38.0,38.0,38.0,38.0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,55,20,1,22.0,15.0,1.0,33.0,5.0,0.0
2018-12-22 00:00:00,45,23.0,22.0,45,23.0,22.0,21514.0,21514.0,21514.0,10,29,6,9.0,10.0,4.0,1.0,19.0,2.0,29,10,6,10.0,9.0,4.0,19.0,1.0,2.0
2018-12-22 06:00:00,38,19.0,19.0,83,42.0,41.0,20492.0,20492.0,20492.0,9,28,1,8.0,10.0,1.0,1.0,18.0,0.0,57,19,7,20.0,17.0,5.0,37.0,2.0,2.0
2018-12-22 12:00:00,36,18.0,18.0,119,60.0,59.0,20213.0,20213.0,20213.0,5,31,0,4.0,14.0,0.0,1.0,17.0,0.0,88,24,7,34.0,21.0,5.0,54.0,3.0,2.0
2018-12-22 18:00:00,40,20.0,20.0,159,80.0,79.0,20942.0,20942.0,20942.0,7,32,1,6.0,13.0,1.0,1.0,19.0,0.0,120,31,8,47.0,27.0,6.0,73.0,4.0,2.0
2019-10-22 00:00:00,38,19.0,19.0,38,19.0,19.0,21049.0,20292.0,21049.0,15,23,0,13.0,6.0,0.0,2.0,17.0,0.0,23,15,0,6.0,13.0,0.0,17.0,2.0,0.0
2019-10-22 12:00:00,10,5.0,5.0,48,24.0,24.0,5172.0,5172.0,5172.0,4,6,0,4.0,1.0,0.0,0.0,5.0,0.0,29,19,0,7.0,17.0,0.0,22.0,2.0,0.0
2019-10-22 18:00:00,22,11.0,11.0,70,35.0,35.0,11386.0,11385.0,11386.0,4,18,0,4.0,7.0,0.0,0.0,11.0,0.0,47,23,0,14.0,21.0,0.0,33.0,2.0,0.0
2019-11-22 00:00:00,40,21.0,19.0,40,21.0,19.0,20743.0,20743.0,20743.0,11,26,3,10.0,9.0,2.0,1.0,17.0,1.0,26,11,3,9.0,10.0,2.0,17.0,1.0,1.0
2019-11-22 06:00:00,32,16.0,16.0,72,37.0,35.0,16585.0,16584.0,16585.0,10,21,1,8.0,7.0,1.0,2.0,14.0,0.0,47,21,4,16.0,18.0,3.0,31.0,3.0,1.0
