y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,44,22.0,22.0,44,22.0,22.0,21408.0,21400.0,21408.0,8,34,2,5.0,16.0,1.0,3.0,18.0,1.0,34,8,2,16.0,5.0,1.0,18.0,3.0,1.0
2010-10-22 06:00:00,42,21.0,21.0,86,43.0,43.0,20323.0,20323.0,20323.0,7,35,0,3.0,18.0,0.0,4.0,17.0,0.0,69,15,2,34.0,8.0,1.0,35.0,7.0,1.0
2010-10-22 12:00:00,44,22.0,22.0,130,65.0,65.0,21326.0,21325.0,21326.0,17,27,0,6.0,16.0,0.0,11.0,11.0,0.0,96,32,2,50.0,14.0,1.0,46.0,18.0,1.0
2010-10-22 18:00:00,40,20.0,20.0,170,85.0,85.0,21273.0,21273.0,21273.0,13,27,0,4.0,16.0,0.0,9.0,11.0,0.0,123,45,2,66.0,18.0,1.0,57.0,27.0,1.0
2010-11-22 00:00:00,36,18.0,18.0,36,18.0,18.0,20595.0,20594.0,20595.0,9,26,1,2.0,16.0,0.0,7.0,10.0,1.0,26,9,1,16.0,2.0,0.0,10.0,7.0,1.0
2010-11-22 06:00:00,36,18.0,18.0,72,36.0,36.0,20342.0,20342.0,20342.0,14,21,1,4.0,14.0,0.0,10.0,7.0,1.0,47,23,2,30.0,6.0,0.0,17.0,17.0,2.0
2010-11-22 12:00:00,28,14.0,14.0,100,50.0,50.0,17575.0,17575.0,17575.0,5,23,0,2.0,12.0,0.0,3.0,11.0,0.0,70,28,2,42.0,8.0,0.0,28.0,20.0,2.0
2010-11-22 18:00:00,38,19.0,19.0,138,69.0,69.0,20546.0,20546.0,20546.0,7,31,0,2.0,17.0,0.0,5.0,14.0,0.0,101,35,2,59.0,10.0,0.0,42.0,25.0,2.0
2010-12-22 00:00:00,35,18.0,17.0,35,18.0,17.0,21085.0,21085.0,21085.0,10,24,1,2.0,15.0,1.0,8.0,9.0,0.0,24,10,1,15.0,2.0,1.0,9.0,8.0,0.0
2010-12-22 06:00:00,30,15.0,15.0,65,33.0,32.0,17570.0,17570.0,17568.0,5,25,0,1.0,14.0,0.0,4.0,11.0,0.0,49,15,1,29.0,3.0,1.0,20.0,12.0,0.0
2010-12-22 12:00:00,7,4.0,3.0,72,37.0,35.0,5982.0,5982.0,3732.0,1,6,0,0.0,4.0,0.0,1.0,2.0,0.0,55,16,1,33.0,3.0,1.0,22.0,13.0,0.0
2010-12-22 18:00:00,14,7.0,7.0,86,44.0,42.0,7530.0,7530.0,7530.0,6,8,0,2.0,5.0,0.0,4.0,3.0,0.0,63,22,1,38.0,5.0,1.0,25.0,17.0,0.0
2011-10-22 00:00:00,44,22.0,22.0,44,22.0,22.0,21587.0,21587.0,21024.0,10,31,3,5.0,16.0,1.0,5.0,15.0,2.0,31,10,3,16.0,5.0,1.0,15.0,5.0,2.0
2011-10-22 06:00:00,38,19.0,19.0,82,41.0,41.0,20485.0,20485.0,20485.0,6,32,0,3.0,16.0,0.0,3.0,16.0,0.0,63,16,3,32.0,8.0,1.0,31.0,8.0,2.0
2011-10-22 12:00:00,29,14.0,15.0,111,55.0,56.0,15269.0,13757.0,15269.0,7,22,0,2.0,12.0,0.0,5.0,10.0,0.0,85,23,3,44.0,10.0,1.0,41.0,13.0,2.0
2011-10-22 18:00:00,42,21.0,21.0,153,76.0,77.0,21355.0,21355.0,21355.0,9,33,0,2.0,19.0,0.0,7.0,14.0,0.0,118,32,3,63.0,12.0,1.0,55.0,20.0,2.0
2011-11-22 00:00:00,36,18.0,18.0,36,18.0,18.0,20128.0,20128.0,20128.0,5,30,1,2.0,15.0,1.0,3.0,15.0,0.0,30,5,1,15.0,2.0,1.0,15.0,3.0,0.0
2011-11-22 06:00:00,28,14.0,14.0,64,32.0,32.0,20608.0,20608.0,20608.0,6,21,1,2.0,12.0,0.0,4.0,9.0,1.0,51,11,2,27.0,4.0,1.0,24.0,7.0,1.0
2011-11-22 12:00:00,36,18.0,18.0,100,50.0,50.0,21015.0,21015.0,21015.0,16,19,1,8.0,10.0,0.0,8.0,9.0,1.0,70,27,3,37.0,12.0,1.0,33.0,15.0,2.0
2011-11-22 18:00:00,8,4.0,4.0,108,54.0,54.0,3638.0,3638.0,3637.0,1,7,0,0.0,4.0,0.0,1.0,3.0,0.0,77,28,3,41.0,12.0,1.0,36.0,16.0,2.0
2011-12-22 00:00:00,38,19.0,19.0,38,19.0,19.0,21249.0,21249.0,21166.0,6,30,2,1.0,16.0,2.0,5.0,14.0,0.0,30,6,2,16.0,1.0,2.0,14.0,5.0,0.0
2011-12-22 06:00:00,25,8.0,17.0,63,27.0,36.0,20345.0,8704.0,20345.0,6,19,0,1.0,7.0,0.0,5.0,12.0,0.0,49,12,2,23.0,2.0,2.0,26.0,10.0,0.0
2011-12-22 12:00:00,7,0.0,7.0,70,0.0,43.0,7472.0,0.0,7472.0,3,4,0,0.0,0.0,0.0,3.0,4.0,0.0,53,15,2,0.0,0.0,0.0,30.0,13.0,0.0
2012-10-22 00:00:00,10,4.0,6.0,10,4.0,6.0,3943.0,3244.0,3941.0,0,6,4,0.0,3.0,1.0,0.0,3.0,3.0,6,0,4,3.0,0.0,1.0,3.0,0.0,3.0
2012-10-22 06:00:00,34,17.0,17.0,44,21.0,23.0,17124.0,17124.0,17124.0,8,26,0,2.0,15.0,0.0,6.0,11.0,0.0,32,8,4,18.0,2.0,1.0,14.0,6.0,3.0
2012-10-22 12:00:00,33,16.0,17.0,77,37.0,40.0,19326.0,17413.0,19326.0,10,23,0,4.0,12.0,0.0,6.0,11.0,0.0,55,18,4,30.0,6.0,1.0,25.0,12.0,3.0
2012-10-22 18:00:00,37,18.0,19.0,114,55.0,59.0,20296.0,18686.0,20296.0,11,26,0,7.0,11.0,0.0,4.0,15.0,0.0,81,29,4,41.0,13.0,1.0,40.0,16.0,3.0
2012-11-22 00:00:00,2,1.0,1.0,2,1.0,1.0,133.0,133.0,133.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0
2012-11-22 06:00:00,38,19.0,19.0,40,20.0,20.0,20519.0,20519.0,20519.0,10,28,0,2.0,17.0,0.0,8.0,11.0,0.0,28,12,0,17.0,3.0,0.0,11.0,9.0,0.0
2012-11-22 12:00:00,38,19.0,19.0,78,39.0,39.0,20732.0,20732.0,20732.0,13,25,0,4.0,15.0,0.0,9.0,10.0,0.0,53,25,0,32.0,7.0,0.0,21.0,18.0,0.0
2012-11-22 18:00:00,30,15.0,15.0,108,54.0,54.0,16715.0,16714.0,16715.0,6,24,0,1.0,14.0,0.0,5.0,10.0,0.0,77,31,0,46.0,8.0,0.0,31.0,23.0,0.0
2012-12-22 00:00:00,21,10.0,11.0,21,10.0,11.0,21349.0,12427.0,21349.0,4,16,1,2.0,8.0,0.0,2.0,8.0,1.0,16,4,1,8.0,2.0,0.0,8.0,2.0,1.0
2012-12-22 06:00:00,38,19.0,19.0,59,29.0,30.0,20758.0,20758.0,20758.0,10,28,0,3.0,16.0,0.0,7.0,12.0,0.0,44,14,1,24.0,5.0,0.0,20.0,9.0,1.0
2012-12-22 12:00:00,32,16.0,16.0,91,45.0,46.0,20623.0,20623.0,20623.0,11,20,1,4.0,11.0,1.0,7.0,9.0,0.0,64,25,2,35.0,9.0,1.0,29.0,16.0,1.0
2012-12-22 18:00:00,25,9.0,16.0,116,54.0,62.0,19774.0,9775.0,19774.0,5,20,0,0.0,9.0,0.0,5.0,11.0,0.0,84,30,2,44.0,9.0,1.0,40.0,21.0,1.0
2013-10-22 00:00:00,43,21.0,22.0,43,21.0,22.0,21094.0,21094.0,21094.0,13,26,4,6.0,13.0,2.0,7.0,13.0,2.0,26,13,4,13.0,6.0,2.0,13.0,7.0,2.0
