y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,23,10.0,13.0,23,10.0,13.0,19939.0,11229.0,19939.0,5,15,3,1.0,9.0,0.0,4.0,6.0,3.0,15,5,3,9.0,1.0,0.0,6.0,4.0,3.0
2010-10-22 06:00:00,36,18.0,18.0,59,28.0,31.0,19741.0,19741.0,19741.0,11,24,1,3.0,15.0,0.0,8.0,9.0,1.0,39,16,4,24.0,4.0,0.0,15.0,12.0,4.0
2010-10-22 12:00:00,34,17.0,17.0,93,45.0,48.0,21185.0,21183.0,21185.0,7,26,1,2.0,14.0,1.0,5.0,12.0,0.0,65,23,5,38.0,6.0,1.0,27.0,17.0,4.0
2010-10-22 18:00:00,21,11.0,10.0,114,56.0,58.0,18717.0,18717.0,16696.0,16,5,0,8.0,3.0,0.0,8.0,2.0,0.0,70,39,5,41.0,14.0,1.0,29.0,25.0,4.0
2011-10-22 00:00:00,30,15.0,15.0,30,15.0,15.0,20361.0,20357.0,20361.0,12,18,0,5.0,10.0,0.0,7.0,8.0,0.0,18,12,0,10.0,5.0,0.0,8.0,7.0,0.0
2011-10-22 06:00:00,32,16.0,16.0,62,31.0,31.0,21052.0,21051.0,21052.0,19,13,0,10.0,6.0,0.0,9.0,7.0,0.0,31,31,0,16.0,15.0,0.0,15.0,16.0,0.0
2011-10-22 12:00:00,38,19.0,19.0,100,50.0,50.0,21476.0,21476.0,21476.0,11,27,0,5.0,14.0,0.0,6.0,13.0,0.0,58,42,0,30.0,20.0,0.0,28.0,22.0,0.0
2011-10-22 18:00:00,36,18.0,18.0,136,68.0,68.0,19803.0,19803.0,19803.0,12,23,1,6.0,11.0,1.0,6.0,12.0,0.0,81,54,1,41.0,26.0,1.0,40.0,28.0,0.0
2012-10-22 00:00:00,36,18.0,18.0,36,18.0,18.0,21417.0,21417.0,21417.0,12,22,2,6.0,11.0,1.0,6.0,11.0,1.0,22,12,2,11.0,6.0,1.0,11.0,6.0,1.0
2012-10-22 06:00:00,36,18.0,18.0,72,36.0,36.0,20550.0,20550.0,20550.0,11,25,0,7.0,11.0,0.0,4.0,14.0,0.0,47,23,2,22.0,13.0,1.0,25.0,10.0,1.0
2012-10-22 12:00:00,36,18.0,18.0,108,54.0,54.0,19976.0,19976.0,19976.0,11,24,1,4.0,13.0,1.0,7.0,11.0,0.0,71,34,3,35.0,17.0,2.0,36.0,17.0,1.0
2012-10-22 18:00:00,38,19.0,19.0,146,73.0,73.0,20879.0,20879.0,20879.0,12,24,2,7.0,11.0,1.0,5.0,13.0,1.0,95,46,5,46.0,24.0,3.0,49.0,22.0,2.0
2013-10-22 00:00:00,36,18.0,18.0,36,18.0,18.0,20245.0,20245.0,20245.0,16,19,1,7.0,11.0,0.0,9.0,8.0,1.0,19,16,1,11.0,7.0,0.0,8.0,9.0,1.0
2013-10-22 06:00:00,4,2.0,2.0,40,20.0,20.0,1376.0,1372.0,1376.0,1,2,1,0.0,1.0,1.0,1.0,1.0,0.0,21,17,2,12.0,7.0,1.0,9.0,10.0,1.0
2013-10-22 18:00:00,18,5.0,13.0,58,25.0,33.0,16237.0,6250.0,16237.0,11,7,0,4.0,1.0,0.0,7.0,6.0,0.0,28,28,2,13.0,11.0,1.0,15.0,17.0,1.0
