y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,2,1.0,1,2,1.0,1,2701.0,0.0,0.0,0,0,2,0.0,0.0,1.0,0,0,1,0,0,2,0.0,0.0,1.0,0,0,1
2010-10-22 06:00:00,30,15.0,15,32,16.0,16,18765.0,18765.0,18764.0,11,19,0,5.0,10.0,0.0,6,9,0,19,11,2,10.0,5.0,1.0,9,6,1
2010-10-22 12:00:00,35,17.0,18,67,33.0,34,19732.0,19725.0,19732.0,4,31,0,3.0,14.0,0.0,1,17,0,50,15,2,24.0,8.0,1.0,26,7,1
2010-11-22 00:00:00,28,15.0,13,28,15.0,13,21295.0,21295.0,21240.0,5,20,3,2.0,12.0,1.0,3,8,2,20,5,3,12.0,2.0,1.0,8,3,2
2010-11-22 06:00:00,40,20.0,20,68,35.0,33,20732.0,20730.0,20732.0,10,30,0,1.0,19.0,0.0,9,11,0,50,15,3,31.0,3.0,1.0,19,12,2
2010-11-22 12:00:00,40,20.0,20,108,55.0,53,21115.0,21115.0,21115.0,12,28,0,2.0,18.0,0.0,10,10,0,78,27,3,49.0,5.0,1.0,29,22,2
2010-11-22 18:00:00,42,21.0,21,150,76.0,74,20279.0,20279.0,20279.0,12,29,1,2.0,18.0,1.0,10,11,0,107,39,4,67.0,7.0,2.0,40,32,2
2010-12-22 00:00:00,39,20.0,19,39,20.0,19,21214.0,21214.0,20771.0,12,24,3,3.0,15.0,2.0,9,9,1,24,12,3,15.0,3.0,2.0,9,9,1
2010-12-22 06:00:00,38,19.0,19,77,39.0,38,20285.0,20285.0,20285.0,9,29,0,3.0,16.0,0.0,6,13,0,53,21,3,31.0,6.0,2.0,22,15,1
2010-12-22 12:00:00,42,21.0,21,119,60.0,59,21505.0,21505.0,21505.0,12,30,0,2.0,19.0,0.0,10,11,0,83,33,3,50.0,8.0,2.0,33,25,1
2010-12-22 18:00:00,40,20.0,20,159,80.0,79,20731.0,20731.0,20731.0,9,30,1,3.0,17.0,0.0,6,13,1,113,42,4,67.0,11.0,2.0,46,31,2
2011-10-22 00:00:00,23,11.0,12,23,11.0,12,20688.0,11681.0,20688.0,10,13,0,2.0,9.0,0.0,8,4,0,13,10,0,9.0,2.0,0.0,4,8,0
2011-10-22 06:00:00,20,10.0,10,43,21.0,22,11309.0,11307.0,11309.0,6,12,2,3.0,6.0,1.0,3,6,1,25,16,2,15.0,5.0,1.0,10,11,1
2011-10-22 18:00:00,8,4.0,4,51,25.0,26,3647.0,3647.0,3647.0,4,4,0,2.0,2.0,0.0,2,2,0,29,20,2,17.0,7.0,1.0,12,13,1
2011-11-22 00:00:00,22,11.0,11,22,11.0,11,21371.0,21371.0,21371.0,7,14,1,2.0,9.0,0.0,5,5,1,14,7,1,9.0,2.0,0.0,5,5,1
2011-11-22 06:00:00,12,6.0,6,34,17.0,17,6298.0,6295.0,6298.0,1,11,0,0.0,6.0,0.0,1,5,0,25,8,1,15.0,2.0,0.0,10,6,1
2011-11-22 18:00:00,16,8.0,8,50,25.0,25,8037.0,8037.0,8037.0,4,12,0,1.0,7.0,0.0,3,5,0,37,12,1,22.0,3.0,0.0,15,9,1
2011-12-22 00:00:00,44,22.0,22,44,22.0,22,21371.0,21356.0,21371.0,10,34,0,4.0,18.0,0.0,6,16,0,34,10,0,18.0,4.0,0.0,16,6,0
2011-12-22 06:00:00,40,20.0,20,84,42.0,42,20243.0,20243.0,20243.0,9,30,1,2.0,17.0,1.0,7,13,0,64,19,1,35.0,6.0,1.0,29,13,0
2011-12-22 12:00:00,36,18.0,18,120,60.0,60,18131.0,18129.0,18131.0,3,32,1,0.0,17.0,1.0,3,15,0,96,22,2,52.0,6.0,2.0,44,16,0
2011-12-22 18:00:00,30,15.0,15,150,75.0,75,18970.0,18970.0,18965.0,7,23,0,4.0,11.0,0.0,3,12,0,119,29,2,63.0,10.0,2.0,56,19,0
2012-10-22 00:00:00,43,21.0,22,43,21.0,22,20911.0,20911.0,20760.0,16,24,3,4.0,16.0,1.0,12,8,2,24,16,3,16.0,4.0,1.0,8,12,2
2012-10-22 06:00:00,40,20.0,20,83,41.0,42,20756.0,20756.0,20487.0,11,29,0,2.0,18.0,0.0,9,11,0,53,27,3,34.0,6.0,1.0,19,21,2
2012-10-22 12:00:00,42,21.0,21,125,62.0,63,21480.0,21480.0,21480.0,11,30,1,3.0,18.0,0.0,8,12,1,83,38,4,52.0,9.0,1.0,31,29,3
2012-10-22 18:00:00,40,20.0,20,165,82.0,83,21473.0,21473.0,21473.0,13,27,0,2.0,18.0,0.0,11,9,0,110,51,4,70.0,11.0,1.0,40,40,3
2012-11-22 00:00:00,44,22.0,22,44,22.0,22,21157.0,21157.0,21157.0,13,30,1,4.0,18.0,0.0,9,12,1,30,13,1,18.0,4.0,0.0,12,9,1
2012-11-22 06:00:00,42,21.0,21,86,43.0,43,20363.0,20363.0,20363.0,11,30,1,2.0,19.0,0.0,9,11,1,60,24,2,37.0,6.0,0.0,23,18,2
2012-11-22 12:00:00,35,16.0,19,121,59.0,62,20312.0,20312.0,20312.0,10,25,0,4.0,12.0,0.0,6,13,0,85,34,2,49.0,10.0,0.0,36,24,2
2012-11-22 18:00:00,26,13.0,13,147,72.0,75,20152.0,20152.0,20152.0,8,18,0,1.0,12.0,0.0,7,6,0,103,42,2,61.0,11.0,0.0,42,31,2
2012-12-22 00:00:00,49,25.0,24,49,25.0,24,21539.0,21539.0,21537.0,8,36,5,1.0,21.0,3.0,7,15,2,36,8,5,21.0,1.0,3.0,15,7,2
2012-12-22 06:00:00,38,19.0,19,87,44.0,43,20212.0,20212.0,20212.0,7,31,0,3.0,16.0,0.0,4,15,0,67,15,5,37.0,4.0,3.0,30,11,2
2012-12-22 12:00:00,44,22.0,22,131,66.0,65,21130.0,21130.0,21130.0,12,32,0,2.0,20.0,0.0,10,12,0,99,27,5,57.0,6.0,3.0,42,21,2
2012-12-22 18:00:00,40,20.0,20,171,86.0,85,20276.0,20274.0,20276.0,12,28,0,1.0,19.0,0.0,11,9,0,127,39,5,76.0,7.0,3.0,51,32,2
2013-10-22 00:00:00,36,18.0,18,36,18.0,18,19953.0,19953.0,19953.0,12,23,1,3.0,15.0,0.0,9,8,1,23,12,1,15.0,3.0,0.0,8,9,1
2013-10-22 06:00:00,40,20.0,20,76,38.0,38,20703.0,20703.0,20703.0,12,27,1,6.0,13.0,1.0,6,14,0,50,24,2,28.0,9.0,1.0,22,15,1
2013-10-22 12:00:00,2,1.0,1,78,39.0,39,66.0,62.0,66.0,0,1,1,0.0,1.0,0.0,0,0,1,51,24,3,29.0,9.0,1.0,22,15,2
2013-11-22 00:00:00,42,21.0,21,42,21.0,21,21433.0,21433.0,21433.0,10,31,1,2.0,18.0,1.0,8,13,0,31,10,1,18.0,2.0,1.0,13,8,0
2013-11-22 06:00:00,36,18.0,18,78,39.0,39,18587.0,18585.0,18587.0,8,27,1,4.0,14.0,0.0,4,13,1,58,18,2,32.0,6.0,1.0,26,12,1
2013-11-22 18:00:00,8,4.0,4,86,43.0,43,3246.0,3246.0,3246.0,2,6,0,1.0,3.0,0.0,1,3,0,64,20,2,35.0,7.0,1.0,29,13,1
2013-12-22 00:00:00,17,8.0,9,17,8.0,9,21433.0,7468.0,21433.0,3,13,1,1.0,7.0,0.0,2,6,1,13,3,1,7.0,1.0,0.0,6,2,1
2013-12-22 06:00:00,20,10.0,10,37,18.0,19,9747.0,9747.0,9715.0,6,14,0,2.0,8.0,0.0,4,6,0,27,9,1,15.0,3.0,0.0,12,6,1
2013-12-22 18:00:00,34,17.0,17,71,35.0,36,16849.0,16849.0,16849.0,7,27,0,2.0,15.0,0.0,5,12,0,54,16,1,30.0,5.0,0.0,24,11,1
2014-10-22 00:00:00,2,1.0,1,2,1.0,1,1211.0,1209.0,1211.0,1,1,0,1.0,0.0,0.0,0,1,0,1,1,0,0.0,1.0,0.0,1,0,0
2014-11-22 00:00:00,42,21.0,21,42,21.0,21,20780.0,20780.0,20302.0,13,27,2,4.0,16.0,1.0,9,11,1,27,13,2,16.0,4.0,1.0,11,9,1
2014-11-22 06:00:00,38,19.0,19,80,40.0,40,20359.0,20358.0,20359.0,4,33,1,1.0,18.0,0.0,3,15,1,60,17,3,34.0,5.0,1.0,26,12,2
