y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-11-22 00:00:00,44,22.0,22.0,44,22.0,22.0,20851.0,20851.0,20851.0,4,39,1,2.0,19.0,1.0,2.0,20.0,0.0,39,4,1,19.0,2.0,1.0,20.0,2.0,0.0
2010-11-22 06:00:00,28,18.0,10.0,72,40.0,32.0,20826.0,20826.0,9329.0,5,23,0,3.0,15.0,0.0,2.0,8.0,0.0,62,9,1,34.0,5.0,1.0,28.0,4.0,0.0
2010-11-22 12:00:00,20,10.0,10.0,92,50.0,42.0,14302.0,13004.0,10541.0,2,18,0,2.0,8.0,0.0,0.0,10.0,0.0,80,11,1,42.0,7.0,1.0,38.0,4.0,0.0
2011-11-22 00:00:00,8,4.0,4.0,8,4.0,4.0,3626.0,3626.0,3626.0,3,5,0,2.0,2.0,0.0,1.0,3.0,0.0,5,3,0,2.0,2.0,0.0,3.0,1.0,0.0
2011-11-22 06:00:00,40,20.0,20.0,48,24.0,24.0,20150.0,20150.0,20150.0,7,33,0,6.0,14.0,0.0,1.0,19.0,0.0,38,10,0,16.0,8.0,0.0,22.0,2.0,0.0
2011-11-22 12:00:00,44,22.0,22.0,92,46.0,46.0,20916.0,20916.0,20916.0,4,40,0,3.0,19.0,0.0,1.0,21.0,0.0,78,14,0,35.0,11.0,0.0,43.0,3.0,0.0
2011-11-22 18:00:00,34,17.0,17.0,126,63.0,63.0,18954.0,18951.0,18954.0,5,29,0,3.0,14.0,0.0,2.0,15.0,0.0,107,19,0,49.0,14.0,0.0,58.0,5.0,0.0
2011-12-22 18:00:00,5,1.0,4.0,5,1.0,4.0,12475.0,2370.0,12475.0,4,1,0,1.0,0.0,0.0,3.0,1.0,0.0,1,4,0,0.0,1.0,0.0,1.0,3.0,0.0
2012-11-22 00:00:00,11,5.0,6.0,11,5.0,6.0,20289.0,4354.0,20289.0,3,7,1,2.0,3.0,0.0,1.0,4.0,1.0,7,3,1,3.0,2.0,0.0,4.0,1.0,1.0
2012-11-22 06:00:00,42,21.0,21.0,53,26.0,27.0,20651.0,20651.0,20651.0,9,33,0,6.0,15.0,0.0,3.0,18.0,0.0,40,12,1,18.0,8.0,0.0,22.0,4.0,1.0
2012-11-22 12:00:00,44,22.0,22.0,97,48.0,49.0,21100.0,21100.0,21090.0,9,35,0,7.0,15.0,0.0,2.0,20.0,0.0,75,21,1,33.0,15.0,0.0,42.0,6.0,1.0
2012-11-22 18:00:00,40,20.0,20.0,137,68.0,69.0,21011.0,21007.0,21011.0,10,30,0,8.0,12.0,0.0,2.0,18.0,0.0,105,31,1,45.0,23.0,0.0,60.0,8.0,1.0
2012-12-22 00:00:00,10,0.0,10.0,10,0.0,10.0,19471.0,0.0,19471.0,0,10,0,0.0,0.0,0.0,0.0,10.0,0.0,10,0,0,0.0,0.0,0.0,10.0,0.0,0.0
2012-12-22 06:00:00,11,3.0,8.0,21,3.0,18.0,19860.0,14222.0,19860.0,6,5,0,3.0,0.0,0.0,3.0,5.0,0.0,15,6,0,0.0,3.0,0.0,15.0,3.0,0.0
2012-12-22 12:00:00,11,10.0,1.0,32,13.0,19.0,19944.0,19944.0,64.0,5,4,2,5.0,4.0,1.0,0.0,0.0,1.0,19,11,2,4.0,8.0,1.0,15.0,3.0,1.0
2012-12-22 18:00:00,12,8.0,4.0,44,21.0,23.0,19067.0,19067.0,7531.0,8,3,1,5.0,2.0,1.0,3.0,1.0,0.0,22,19,3,6.0,13.0,2.0,16.0,6.0,1.0
2013-11-22 00:00:00,44,22.0,22.0,44,22.0,22.0,20950.0,20950.0,20950.0,9,35,0,8.0,14.0,0.0,1.0,21.0,0.0,35,9,0,14.0,8.0,0.0,21.0,1.0,0.0
2013-11-22 06:00:00,42,21.0,21.0,86,43.0,43.0,20655.0,20655.0,20655.0,4,38,0,3.0,18.0,0.0,1.0,20.0,0.0,73,13,0,32.0,11.0,0.0,41.0,2.0,0.0
2013-11-22 12:00:00,42,21.0,21.0,128,64.0,64.0,20363.0,20363.0,20363.0,3,39,0,2.0,19.0,0.0,1.0,20.0,0.0,112,16,0,51.0,13.0,0.0,61.0,3.0,0.0
2013-11-22 18:00:00,44,22.0,22.0,172,86.0,86.0,20851.0,20851.0,20851.0,3,41,0,2.0,20.0,0.0,1.0,21.0,0.0,153,19,0,71.0,15.0,0.0,82.0,4.0,0.0
2013-12-22 00:00:00,16,6.0,10.0,16,6.0,10.0,20988.0,12813.0,20988.0,5,9,2,2.0,3.0,1.0,3.0,6.0,1.0,9,5,2,3.0,2.0,1.0,6.0,3.0,1.0
2013-12-22 06:00:00,7,0.0,7.0,23,0.0,17.0,19033.0,0.0,19033.0,3,4,0,0.0,0.0,0.0,3.0,4.0,0.0,13,8,2,0.0,0.0,0.0,10.0,6.0,1.0
2013-12-22 12:00:00,7,4.0,3.0,30,10.0,20.0,15838.0,15284.0,7295.0,5,1,1,3.0,1.0,0.0,2.0,0.0,1.0,14,13,3,4.0,5.0,1.0,10.0,8.0,2.0
2013-12-22 18:00:00,12,3.0,9.0,42,13.0,29.0,20332.0,15091.0,20332.0,8,4,0,3.0,0.0,0.0,5.0,4.0,0.0,18,21,3,4.0,8.0,1.0,14.0,13.0,2.0
2014-11-22 00:00:00,44,22.0,22.0,44,22.0,22.0,21347.0,21347.0,21347.0,5,39,0,4.0,18.0,0.0,1.0,21.0,0.0,39,5,0,18.0,4.0,0.0,21.0,1.0,0.0
2014-11-22 06:00:00,42,21.0,21.0,86,43.0,43.0,20873.0,20873.0,20871.0,9,33,0,7.0,14.0,0.0,2.0,19.0,0.0,72,14,0,32.0,11.0,0.0,40.0,3.0,0.0
2014-11-22 12:00:00,41,19.0,22.0,127,62.0,65.0,21187.0,21185.0,21187.0,4,37,0,3.0,16.0,0.0,1.0,21.0,0.0,109,18,0,48.0,14.0,0.0,61.0,4.0,0.0
