y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-11-22 06:00:00,1,0.0,1.0,1,0.0,1.0,2329.0,0.0,2329.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
2011-11-22 12:00:00,4,2.0,2.0,4,2.0,2.0,14342.0,14340.0,14342.0,4,0,0,2.0,0.0,0.0,2.0,0.0,0.0,0,4,0,0.0,2.0,0.0,0.0,2.0,0.0
2012-10-22 12:00:00,2,1.0,1.0,2,1.0,1.0,1222.0,1218.0,1222.0,2,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,2,0,0.0,1.0,0.0,0.0,1.0,0.0
2012-10-22 18:00:00,8,4.0,4.0,10,5.0,5.0,3722.0,3722.0,3722.0,3,5,0,1.0,3.0,0.0,2.0,2.0,0.0,5,5,0,3.0,2.0,0.0,2.0,3.0,0.0
2012-11-22 00:00:00,11,5.0,6.0,11,5.0,6.0,18285.0,18283.0,18285.0,4,7,0,1.0,4.0,0.0,3.0,3.0,0.0,7,4,0,4.0,1.0,0.0,3.0,3.0,0.0
2012-11-22 06:00:00,7,4.0,3.0,18,9.0,9.0,19334.0,19334.0,7859.0,5,2,0,2.0,2.0,0.0,3.0,0.0,0.0,9,9,0,6.0,3.0,0.0,3.0,6.0,0.0
2012-11-22 12:00:00,8,6.0,2.0,26,15.0,11.0,20716.0,20716.0,3526.0,4,3,1,2.0,3.0,1.0,2.0,0.0,0.0,12,13,1,9.0,5.0,1.0,3.0,8.0,0.0
2012-11-22 18:00:00,14,14.0,0.0,40,29.0,0.0,20220.0,20220.0,0.0,1,13,0,1.0,13.0,0.0,0.0,0.0,0.0,25,14,1,22.0,6.0,1.0,0.0,0.0,0.0
2012-12-22 06:00:00,1,0.0,1.0,1,0.0,1.0,1487.0,0.0,1487.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0
2013-10-22 00:00:00,36,18.0,18.0,36,18.0,18.0,21597.0,21595.0,21597.0,8,27,1,1.0,17.0,0.0,7.0,10.0,1.0,27,8,1,17.0,1.0,0.0,10.0,7.0,1.0
