y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
2010-10-22 12:00:00,28,14.0,14.0,29,15.0,14.0,15768.0,15768.0,15768.0,16,12,0,10.0,4.0,0.0,6.0,8.0,0.0,12,16,1,4.0,10.0,1.0,8.0,6.0,0.0
2010-10-22 18:00:00,38,19.0,19.0,67,34.0,33.0,20955.0,20955.0,20955.0,21,16,1,13.0,5.0,1.0,8.0,11.0,0.0,28,37,2,9.0,23.0,2.0,19.0,14.0,0.0
2010-11-22 00:00:00,1,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2010-11-22 12:00:00,4,2.0,2.0,5,2.0,3.0,2486.0,2486.0,2485.0,3,1,0,2.0,0.0,0.0,1.0,1.0,0.0,1,3,1,0.0,2.0,0.0,1.0,1.0,1.0
2010-11-22 18:00:00,40,20.0,20.0,45,22.0,23.0,21598.0,21597.0,21598.0,22,17,1,14.0,5.0,1.0,8.0,12.0,0.0,18,25,2,5.0,16.0,1.0,13.0,9.0,1.0
2010-12-22 00:00:00,42,21.0,21.0,42,21.0,21.0,21265.0,21265.0,21265.0,20,19,3,14.0,5.0,2.0,6.0,14.0,1.0,19,20,3,5.0,14.0,2.0,14.0,6.0,1.0
2010-12-22 06:00:00,38,19.0,19.0,80,40.0,40.0,20788.0,20788.0,20788.0,22,15,1,13.0,5.0,1.0,9.0,10.0,0.0,34,42,4,10.0,27.0,3.0,24.0,15.0,1.0
2010-12-22 12:00:00,38,19.0,19.0,118,59.0,59.0,20666.0,20666.0,20666.0,11,26,1,6.0,13.0,0.0,5.0,13.0,1.0,60,53,5,23.0,33.0,3.0,37.0,20.0,2.0
2010-12-22 18:00:00,34,17.0,17.0,152,76.0,76.0,20198.0,20198.0,20198.0,19,13,2,14.0,2.0,1.0,5.0,11.0,1.0,73,72,7,25.0,47.0,4.0,48.0,25.0,3.0
2011-10-22 00:00:00,34,17.0,17.0,34,17.0,17.0,18665.0,18665.0,18662.0,16,17,1,11.0,5.0,1.0,5.0,12.0,0.0,17,16,1,5.0,11.0,1.0,12.0,5.0,0.0
2011-10-22 06:00:00,1,1.0,0.0,35,18.0,0.0,1220.0,1220.0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,17,17,1,5.0,12.0,1.0,0.0,0.0,0.0
2011-11-22 00:00:00,43,22.0,21.0,43,22.0,21.0,21228.0,21228.0,21226.0,17,21,5,12.0,7.0,3.0,5.0,14.0,2.0,21,17,5,7.0,12.0,3.0,14.0,5.0,2.0
2011-11-22 06:00:00,40,20.0,20.0,83,42.0,41.0,20668.0,20668.0,20668.0,20,19,1,12.0,7.0,1.0,8.0,12.0,0.0,40,37,6,14.0,24.0,4.0,26.0,13.0,2.0
2011-11-22 12:00:00,37,20.0,17.0,120,62.0,58.0,20784.0,20784.0,20784.0,15,22,0,9.0,11.0,0.0,6.0,11.0,0.0,62,52,6,25.0,33.0,4.0,37.0,19.0,2.0
2011-11-22 18:00:00,38,19.0,19.0,158,81.0,77.0,20043.0,20043.0,20043.0,21,16,1,14.0,5.0,0.0,7.0,11.0,1.0,78,73,7,30.0,47.0,4.0,48.0,26.0,3.0
2011-12-22 00:00:00,44,21.0,23.0,44,21.0,23.0,21593.0,21159.0,21593.0,23,17,4,14.0,5.0,2.0,9.0,12.0,2.0,17,23,4,5.0,14.0,2.0,12.0,9.0,2.0
2011-12-22 06:00:00,38,19.0,19.0,82,40.0,42.0,20804.0,20804.0,20804.0,16,21,1,11.0,7.0,1.0,5.0,14.0,0.0,38,39,5,12.0,25.0,3.0,26.0,14.0,2.0
2011-12-22 12:00:00,13,7.0,6.0,95,47.0,48.0,21315.0,21315.0,21315.0,6,6,1,4.0,3.0,0.0,2.0,3.0,1.0,44,45,6,15.0,29.0,3.0,29.0,16.0,3.0
2011-12-22 18:00:00,40,20.0,20.0,135,67.0,68.0,20722.0,20722.0,20722.0,14,25,1,12.0,7.0,1.0,2.0,18.0,0.0,69,59,7,22.0,41.0,4.0,47.0,18.0,3.0
2012-10-22 00:00:00,2,2.0,0.0,2,2.0,0.0,985.0,985.0,0.0,0,0,2,0.0,0.0,2.0,0.0,0.0,0.0,0,0,2,0.0,0.0,2.0,0.0,0.0,0.0
2012-10-22 06:00:00,30,16.0,14.0,32,18.0,14.0,18285.0,18285.0,15607.0,17,13,0,13.0,3.0,0.0,4.0,10.0,0.0,13,17,2,3.0,13.0,2.0,10.0,4.0,0.0
2012-10-22 12:00:00,32,16.0,16.0,64,34.0,30.0,20815.0,20815.0,20815.0,23,8,1,11.0,5.0,0.0,12.0,3.0,1.0,21,40,3,8.0,24.0,2.0,13.0,16.0,1.0
2012-10-22 18:00:00,34,17.0,17.0,98,51.0,47.0,21439.0,21439.0,21439.0,16,17,1,9.0,8.0,0.0,7.0,9.0,1.0,38,56,4,16.0,33.0,2.0,22.0,23.0,2.0
2012-11-22 00:00:00,42,21.0,21.0,42,21.0,21.0,20794.0,20670.0,20794.0,14,24,4,11.0,8.0,2.0,3.0,16.0,2.0,24,14,4,8.0,11.0,2.0,16.0,3.0,2.0
2012-11-22 06:00:00,40,20.0,20.0,82,41.0,41.0,20870.0,20870.0,20870.0,16,23,1,13.0,6.0,1.0,3.0,17.0,0.0,47,30,5,14.0,24.0,3.0,33.0,6.0,2.0
2012-11-22 12:00:00,40,20.0,20.0,122,61.0,61.0,20641.0,20641.0,20641.0,19,19,2,12.0,7.0,1.0,7.0,12.0,1.0,66,49,7,21.0,36.0,4.0,45.0,13.0,3.0
2012-11-22 18:00:00,40,20.0,20.0,162,81.0,81.0,21045.0,21045.0,21045.0,20,18,2,14.0,5.0,1.0,6.0,13.0,1.0,84,69,9,26.0,50.0,5.0,58.0,19.0,4.0
2012-12-22 00:00:00,41,20.0,21.0,41,20.0,21.0,20646.0,20646.0,20646.0,17,18,6,11.0,5.0,4.0,6.0,13.0,2.0,18,17,6,5.0,11.0,4.0,13.0,6.0,2.0
2012-12-22 06:00:00,40,20.0,20.0,81,40.0,41.0,21025.0,21025.0,21025.0,14,25,1,10.0,10.0,0.0,4.0,15.0,1.0,43,31,7,15.0,21.0,4.0,28.0,10.0,3.0
2012-12-22 12:00:00,40,20.0,20.0,121,60.0,61.0,20796.0,20796.0,20796.0,22,16,2,15.0,4.0,1.0,7.0,12.0,1.0,59,53,9,19.0,36.0,5.0,40.0,17.0,4.0
2012-12-22 18:00:00,38,19.0,19.0,159,79.0,80.0,20835.0,20835.0,20835.0,14,24,0,12.0,7.0,0.0,2.0,17.0,0.0,83,67,9,26.0,48.0,5.0,57.0,19.0,4.0
2013-10-22 00:00:00,35,18.0,17.0,35,18.0,17.0,20038.0,20038.0,20038.0,19,13,3,13.0,3.0,2.0,6.0,10.0,1.0,13,19,3,3.0,13.0,2.0,10.0,6.0,1.0
2013-10-22 06:00:00,40,20.0,20.0,75,38.0,37.0,21308.0,21308.0,21308.0,19,20,1,15.0,4.0,1.0,4.0,16.0,0.0,33,38,4,7.0,28.0,3.0,26.0,10.0,1.0
