y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,52,25.0,27.0,52,25.0,27.0,21295.0,21295.0,21295.0,8,42,2,3.0,22.0,0.0,5.0,20.0,2.0,42,8,2,22.0,3.0,0.0,20.0,5.0,2.0
2010-10-22 06:00:00,18,9.0,9.0,70,34.0,36.0,20448.0,20448.0,20448.0,4,14,0,1.0,8.0,0.0,3.0,6.0,0.0,56,12,2,30.0,4.0,0.0,26.0,8.0,2.0
2010-10-22 12:00:00,48,24.0,24.0,118,58.0,60.0,21561.0,21561.0,21561.0,8,39,1,3.0,20.0,1.0,5.0,19.0,0.0,95,20,3,50.0,7.0,1.0,45.0,13.0,2.0
2010-10-22 18:00:00,50,25.0,25.0,168,83.0,85.0,21467.0,21466.0,21467.0,18,32,0,10.0,15.0,0.0,8.0,17.0,0.0,127,38,3,65.0,17.0,1.0,62.0,21.0,2.0
2010-11-22 00:00:00,44,22.0,22.0,44,22.0,22.0,21241.0,21241.0,21241.0,7,35,2,2.0,19.0,1.0,5.0,16.0,1.0,35,7,2,19.0,2.0,1.0,16.0,5.0,1.0
2010-11-22 06:00:00,35,15.0,20.0,79,37.0,42.0,20277.0,15609.0,20277.0,4,31,0,1.0,14.0,0.0,3.0,17.0,0.0,66,11,2,33.0,3.0,1.0,33.0,8.0,1.0
2010-11-22 12:00:00,26,6.0,20.0,105,43.0,62.0,20959.0,5563.0,20959.0,5,21,0,1.0,5.0,0.0,4.0,16.0,0.0,87,16,2,38.0,4.0,1.0,49.0,12.0,1.0
2010-11-22 18:00:00,40,20.0,20.0,145,63.0,82.0,20613.0,20613.0,20613.0,7,33,0,3.0,17.0,0.0,4.0,16.0,0.0,120,23,2,55.0,7.0,1.0,65.0,16.0,1.0
2010-12-22 00:00:00,39,19.0,20.0,39,19.0,20.0,21415.0,21415.0,21415.0,3,34,2,2.0,17.0,0.0,1.0,17.0,2.0,34,3,2,17.0,2.0,0.0,17.0,1.0,2.0
2010-12-22 06:00:00,40,20.0,20.0,79,39.0,40.0,19977.0,19977.0,19977.0,3,37,0,2.0,18.0,0.0,1.0,19.0,0.0,71,6,2,35.0,4.0,0.0,36.0,2.0,2.0
2010-12-22 12:00:00,42,21.0,21.0,121,60.0,61.0,21174.0,21174.0,21174.0,8,34,0,6.0,15.0,0.0,2.0,19.0,0.0,105,14,2,50.0,10.0,0.0,55.0,4.0,2.0
2010-12-22 18:00:00,42,21.0,21.0,163,81.0,82.0,21028.0,21028.0,21028.0,2,40,0,1.0,20.0,0.0,1.0,20.0,0.0,145,16,2,70.0,11.0,0.0,75.0,5.0,2.0
2011-10-22 00:00:00,37,19.0,18.0,37,19.0,18.0,16304.0,16303.0,16304.0,8,28,1,4.0,14.0,1.0,4.0,14.0,0.0,28,8,1,14.0,4.0,1.0,14.0,4.0,0.0
2011-10-22 12:00:00,20,10.0,10.0,57,29.0,28.0,9195.0,9195.0,9195.0,10,10,0,5.0,5.0,0.0,5.0,5.0,0.0,38,18,1,19.0,9.0,1.0,19.0,9.0,0.0
2011-10-22 18:00:00,46,23.0,23.0,103,52.0,51.0,20632.0,20632.0,20632.0,12,32,2,5.0,17.0,1.0,7.0,15.0,1.0,70,30,3,36.0,14.0,2.0,34.0,16.0,1.0
2011-11-22 00:00:00,40,20.0,20.0,40,20.0,20.0,21205.0,21205.0,21204.0,7,30,3,5.0,14.0,1.0,2.0,16.0,2.0,30,7,3,14.0,5.0,1.0,16.0,2.0,2.0
2011-11-22 06:00:00,42,21.0,21.0,82,41.0,41.0,21286.0,21285.0,21286.0,3,39,0,2.0,19.0,0.0,1.0,20.0,0.0,69,10,3,33.0,7.0,1.0,36.0,3.0,2.0
2011-11-22 12:00:00,37,17.0,20.0,119,58.0,61.0,20139.0,17802.0,20139.0,1,36,0,0.0,17.0,0.0,1.0,19.0,0.0,105,11,3,50.0,7.0,1.0,55.0,4.0,2.0
2011-11-22 18:00:00,41,20.0,21.0,160,78.0,82.0,21225.0,21163.0,21225.0,4,37,0,2.0,18.0,0.0,2.0,19.0,0.0,142,15,3,68.0,9.0,1.0,74.0,6.0,2.0
2011-12-22 00:00:00,45,22.0,23.0,45,22.0,23.0,21113.0,21113.0,21113.0,3,37,5,2.0,18.0,2.0,1.0,19.0,3.0,37,3,5,18.0,2.0,2.0,19.0,1.0,3.0
2011-12-22 06:00:00,40,20.0,20.0,85,42.0,43.0,20241.0,20241.0,20241.0,3,37,0,1.0,19.0,0.0,2.0,18.0,0.0,74,6,5,37.0,3.0,2.0,37.0,3.0,3.0
2011-12-22 12:00:00,42,21.0,21.0,127,63.0,64.0,21090.0,21090.0,21090.0,3,39,0,2.0,19.0,0.0,1.0,20.0,0.0,113,9,5,56.0,5.0,2.0,57.0,4.0,3.0
2011-12-22 18:00:00,42,21.0,21.0,169,84.0,85.0,21145.0,21145.0,21145.0,4,38,0,3.0,18.0,0.0,1.0,20.0,0.0,151,13,5,74.0,8.0,2.0,77.0,5.0,3.0
2012-10-22 00:00:00,51,26.0,25.0,51,26.0,25.0,21455.0,21455.0,21397.0,13,35,3,10.0,14.0,2.0,3.0,21.0,1.0,35,13,3,14.0,10.0,2.0,21.0,3.0,1.0
2012-10-22 06:00:00,50,25.0,25.0,101,51.0,50.0,20977.0,20977.0,20977.0,17,33,0,9.0,16.0,0.0,8.0,17.0,0.0,68,30,3,30.0,19.0,2.0,38.0,11.0,1.0
2012-10-22 12:00:00,46,23.0,23.0,147,74.0,73.0,21066.0,21066.0,21066.0,14,32,0,8.0,15.0,0.0,6.0,17.0,0.0,100,44,3,45.0,27.0,2.0,55.0,17.0,1.0
2012-10-22 18:00:00,16,8.0,8.0,163,82.0,81.0,6377.0,6376.0,6377.0,3,13,0,3.0,5.0,0.0,0.0,8.0,0.0,113,47,3,50.0,30.0,2.0,63.0,17.0,1.0
2012-11-22 00:00:00,38,18.0,20.0,38,18.0,20.0,20864.0,20864.0,20222.0,4,33,1,3.0,14.0,1.0,1.0,19.0,0.0,33,4,1,14.0,3.0,1.0,19.0,1.0,0.0
