y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,21,11.0,10.0,21,11.0,10.0,10455.0,10453.0,10455.0,6,13,2,4.0,5.0,2.0,2.0,8.0,0.0,13,6,2,5.0,4.0,2.0,8.0,2.0,0.0
2010-10-22 06:00:00,26,13.0,13.0,47,24.0,23.0,15266.0,15266.0,15266.0,15,11,0,10.0,3.0,0.0,5.0,8.0,0.0,24,21,2,8.0,14.0,2.0,16.0,7.0,0.0
2010-10-22 12:00:00,34,17.0,17.0,81,41.0,40.0,21073.0,21073.0,21073.0,16,16,2,11.0,5.0,1.0,5.0,11.0,1.0,40,37,4,13.0,25.0,3.0,27.0,12.0,1.0
2010-10-22 18:00:00,34,17.0,17.0,115,58.0,57.0,20200.0,20200.0,20200.0,13,19,2,8.0,8.0,1.0,5.0,11.0,1.0,59,50,6,21.0,33.0,4.0,38.0,17.0,2.0
2010-11-22 00:00:00,24,12.0,12.0,24,12.0,12.0,17772.0,17772.0,17772.0,15,9,0,8.0,4.0,0.0,7.0,5.0,0.0,9,15,0,4.0,8.0,0.0,5.0,7.0,0.0
2010-11-22 06:00:00,34,17.0,17.0,58,29.0,29.0,19039.0,19037.0,19039.0,1,33,0,0.0,17.0,0.0,1.0,16.0,0.0,42,16,0,21.0,8.0,0.0,21.0,8.0,0.0
2010-11-22 18:00:00,1,0.0,1.0,59,0.0,30.0,1212.0,0.0,1212.0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,42,17,0,0.0,0.0,0.0,21.0,9.0,0.0
2010-12-22 00:00:00,29,14.0,15.0,29,14.0,15.0,20519.0,20519.0,20321.0,3,23,3,2.0,11.0,1.0,1.0,12.0,2.0,23,3,3,11.0,2.0,1.0,12.0,1.0,2.0
2010-12-22 06:00:00,28,14.0,14.0,57,28.0,29.0,21063.0,21063.0,21063.0,3,25,0,2.0,12.0,0.0,1.0,13.0,0.0,48,6,3,23.0,4.0,1.0,25.0,2.0,2.0
2010-12-22 12:00:00,28,14.0,14.0,85,42.0,43.0,20215.0,20215.0,20215.0,2,26,0,1.0,13.0,0.0,1.0,13.0,0.0,74,8,3,36.0,5.0,1.0,38.0,3.0,2.0
