y-m-day-hour_6_rounded,n_barcode,n_barcode_L,n_barcode_R,cumulative_per_day_n_barcode,cumulative_per_day_n_barcode_L,cumulative_per_day_n_barcode_R,work_time,work_time_L,work_time_R,CYCLE_ABORTED,CYCLE_COMPLETED,CYCLE_NOT_STARTED,CYCLE_ABORTED_L,CYCLE_COMPLETED_L,CYCLE_NOT_STARTED_L,CYCLE_ABORTED_R,CYCLE_COMPLETED_R,CYCLE_NOT_STARTED_R,cumulative_per_day_CYCLE_COMPLETED,cumulative_per_day_CYCLE_ABORTED,cumulative_per_day_CYCLE_NOT_STARTED,cumulative_per_day_CYCLE_COMPLETED_L,cumulative_per_day_CYCLE_ABORTED_L,cumulative_per_day_CYCLE_NOT_STARTED_L,cumulative_per_day_CYCLE_COMPLETED_R,cumulative_per_day_CYCLE_ABORTED_R,cumulative_per_day_CYCLE_NOT_STARTED_R
2010-10-22 00:00:00,34,17.0,17,34,17.0,17,19914.0,19914.0,19914.0,8,25,1,5.0,11.0,1.0,3,14,0,25,8,1,11.0,5.0,1.0,14,3,0
2010-10-22 06:00:00,34,17.0,17,68,34.0,34,20553.0,20553.0,20553.0,10,24,0,7.0,10.0,0.0,3,14,0,49,18,1,21.0,12.0,1.0,28,6,0
2010-10-22 12:00:00,30,15.0,15,98,49.0,49,21211.0,21211.0,21211.0,8,21,1,4.0,10.0,1.0,4,11,0,70,26,2,31.0,16.0,2.0,39,10,0
2010-10-22 18:00:00,16,8.0,8,114,57.0,57,9304.0,9304.0,9303.0,2,13,1,2.0,5.0,1.0,0,8,0,83,28,3,36.0,18.0,3.0,47,10,0
2010-11-22 00:00:00,38,19.0,19,38,19.0,19,20968.0,20968.0,20968.0,3,33,2,2.0,16.0,1.0,1,17,1,33,3,2,16.0,2.0,1.0,17,1,1
2010-11-22 06:00:00,40,20.0,20,78,39.0,39,20391.0,20391.0,20391.0,4,36,0,3.0,17.0,0.0,1,19,0,69,7,2,33.0,5.0,1.0,36,2,1
2010-11-22 12:00:00,36,18.0,18,114,57.0,57,20281.0,20281.0,20281.0,7,29,0,4.0,14.0,0.0,3,15,0,98,14,2,47.0,9.0,1.0,51,5,1
2010-11-22 18:00:00,38,21.0,17,152,78.0,74,21477.0,21477.0,21477.0,4,34,0,3.0,18.0,0.0,1,16,0,132,18,2,65.0,12.0,1.0,67,6,1
2010-12-22 00:00:00,8,5.0,3,8,5.0,3,21598.0,21598.0,3293.0,2,4,2,1.0,2.0,2.0,1,2,0,4,2,2,2.0,1.0,2.0,2,1,0
2010-12-22 06:00:00,42,21.0,21,50,26.0,24,21146.0,21146.0,21146.0,4,38,0,2.0,19.0,0.0,2,19,0,42,6,2,21.0,3.0,2.0,21,3,0
2010-12-22 12:00:00,42,21.0,21,92,47.0,45,20711.0,20711.0,20711.0,8,33,1,5.0,15.0,1.0,3,18,0,75,14,3,36.0,8.0,3.0,39,6,0
2010-12-22 18:00:00,42,21.0,21,134,68.0,66,20516.0,20516.0,20516.0,9,33,0,7.0,14.0,0.0,2,19,0,108,23,3,50.0,15.0,3.0,58,8,0
2011-10-22 12:00:00,28,14.0,14,28,14.0,14,18399.0,18399.0,18399.0,10,18,0,7.0,7.0,0.0,3,11,0,18,10,0,7.0,7.0,0.0,11,3,0
2011-10-22 18:00:00,30,15.0,15,58,29.0,29,21111.0,21111.0,21111.0,13,15,2,10.0,4.0,1.0,3,11,1,33,23,2,11.0,17.0,1.0,22,6,1
2011-11-22 00:00:00,40,21.0,19,40,21.0,19,21260.0,21260.0,20417.0,5,35,0,4.0,17.0,0.0,1,18,0,35,5,0,17.0,4.0,0.0,18,1,0
2011-11-22 06:00:00,32,16.0,16,72,37.0,35,20863.0,20863.0,20863.0,9,23,0,6.0,10.0,0.0,3,13,0,58,14,0,27.0,10.0,0.0,31,4,0
2011-11-22 12:00:00,40,20.0,20,112,57.0,55,20367.0,20367.0,20367.0,6,34,0,4.0,16.0,0.0,2,18,0,92,20,0,43.0,14.0,0.0,49,6,0
2011-11-22 18:00:00,40,20.0,20,152,77.0,75,20360.0,20360.0,20360.0,3,36,1,2.0,17.0,1.0,1,19,0,128,23,1,60.0,16.0,1.0,68,7,0
2011-12-22 00:00:00,42,21.0,21,42,21.0,21,21050.0,21050.0,21050.0,3,39,0,2.0,19.0,0.0,1,20,0,39,3,0,19.0,2.0,0.0,20,1,0
2011-12-22 06:00:00,42,21.0,21,84,42.0,42,20726.0,20726.0,20726.0,5,36,1,3.0,18.0,0.0,2,18,1,75,8,1,37.0,5.0,0.0,38,3,1
2011-12-22 12:00:00,42,21.0,21,126,63.0,63,20794.0,20794.0,20794.0,8,34,0,6.0,15.0,0.0,2,19,0,109,16,1,52.0,11.0,0.0,57,5,1
2011-12-22 18:00:00,4,2.0,2,130,65.0,65,1151.0,1150.0,1151.0,0,4,0,0.0,2.0,0.0,0,2,0,113,16,1,54.0,11.0,0.0,59,5,1
2012-10-22 00:00:00,14,7.0,7,14,7.0,7,10015.0,10015.0,10013.0,4,8,2,3.0,3.0,1.0,1,5,1,8,4,2,3.0,3.0,1.0,5,1,1
2012-10-22 18:00:00,14,7.0,7,28,14.0,14,17570.0,17570.0,17570.0,7,7,0,4.0,3.0,0.0,3,4,0,15,11,2,6.0,7.0,1.0,9,4,1
