Unnamed: 0,ddc_barcode,ddc_ipcode,ddc_mch_code,ddc_mch_side,ddc_ev_subcode,ddc_ev_timestamp,c_machine,month,y-m-day
1217,9436961753,21308,C110,L,LO_LOADER_IN_PRESS,2021-12-17 22:18:16,True,12,21-12-17
1223,9436961753,21308,C110,L,LO_BLADDER_PRESHAPING,2021-12-17 22:18:19,True,12,21-12-17
1248,9436961753,21308,C110,L,LO_BLADDER_VACUUM,2021-12-17 22:18:31,True,12,21-12-17
1254,9436961753,21308,C110,L,LO_LOADER_DOWN,2021-12-17 22:18:35,True,12,21-12-17
1257,9436961753,21308,C110,L,LO_TCR_DOWN,2021-12-17 22:18:39,True,12,21-12-17
1258,9436961753,21308,C110,L,LO_PRESHAPING,2021-12-17 22:18:40,True,12,21-12-17
1285,9436961753,21308,C110,L,LO_LOADER_RELEASE_TIRE,2021-12-17 22:19:05,True,12,21-12-17
1288,9436961753,21308,C110,L,LO_LOADER_UP,2021-12-17 22:19:06,True,12,21-12-17
1293,9436961753,21308,C110,L,CL_UNLOCK_PRESS,2021-12-17 22:19:08,True,12,21-12-17
1294,9436961753,21308,C110,L,LO_LOADER_OUT,2021-12-17 22:19:08,True,12,21-12-17
1295,9436961753,21308,C110,L,CL_PRESS_DOWN,2021-12-17 22:19:12,True,12,21-12-17
1304,9436961753,21308,C110,L,CL_STOP_PAUSE,2021-12-17 22:19:22,True,12,21-12-17
1307,9436961753,21308,C110,L,CL_PRESS_DOWN_2,2021-12-17 22:19:27,True,12,21-12-17
1310,9436961753,21308,C110,L,CL_STOP_PAUSE_2,2021-12-17 22:19:31,True,12,21-12-17
1327,9436961753,21308,C110,L,CL_PRESS_DOWN_3,2021-12-17 22:19:41,True,12,21-12-17
1335,9436961753,21308,C110,L,CL_PRESS_LOCK,2021-12-17 22:19:56,True,12,21-12-17
1336,9436961753,21308,C110,L,CL_SQUEEZE_ON,2021-12-17 22:19:57,True,12,21-12-17
1339,9436961753,21308,C110,L,CURING_ON,2021-12-17 22:20:01,True,12,21-12-17
1366,9436961752,21308,C110,R,LO_LOADER_IN_PRESS,2021-12-17 22:20:50,True,12,21-12-17
1368,9436961752,21308,C110,R,LO_BLADDER_PRESHAPING,2021-12-17 22:20:53,True,12,21-12-17
1380,9436961752,21308,C110,R,LO_BLADDER_VACUUM,2021-12-17 22:21:05,True,12,21-12-17
1410,9436961752,21308,C110,R,LO_LOADER_DOWN,2021-12-17 22:21:39,True,12,21-12-17
1416,9436961752,21308,C110,R,LO_TCR_DOWN,2021-12-17 22:21:45,True,12,21-12-17
1419,9436961752,21308,C110,R,LO_PRESHAPING,2021-12-17 22:21:46,True,12,21-12-17
1430,9436961752,21308,C110,R,LO_LOADER_RELEASE_TIRE,2021-12-17 22:22:23,True,12,21-12-17
1431,9436961752,21308,C110,R,LO_LOADER_UP,2021-12-17 22:22:24,True,12,21-12-17
1432,9436961752,21308,C110,R,CL_UNLOCK_PRESS,2021-12-17 22:22:25,True,12,21-12-17
1433,9436961752,21308,C110,R,LO_LOADER_OUT,2021-12-17 22:22:25,True,12,21-12-17
1438,9436961752,21308,C110,R,CL_PRESS_DOWN,2021-12-17 22:22:28,True,12,21-12-17
1440,9436961752,21308,C110,R,CL_STOP_PAUSE,2021-12-17 22:22:37,True,12,21-12-17
1442,9436961752,21308,C110,R,CL_PRESS_DOWN_2,2021-12-17 22:22:42,True,12,21-12-17
1443,9436961752,21308,C110,R,CL_STOP_PAUSE_2,2021-12-17 22:22:46,True,12,21-12-17
1444,9436961752,21308,C110,R,CL_PRESS_DOWN_3,2021-12-17 22:22:56,True,12,21-12-17
1445,9436961752,21308,C110,R,CL_PRESS_LOCK,2021-12-17 22:23:13,True,12,21-12-17
1446,9436961752,21308,C110,R,CL_SQUEEZE_ON,2021-12-17 22:23:14,True,12,21-12-17
1447,9436961752,21308,C110,R,CURING_ON,2021-12-17 22:23:18,True,12,21-12-17
2691,9436961753,21308,C110,L,CURING_OFF,2021-12-17 22:34:31,True,12,21-12-17
2692,9436961753,21308,C110,L,OP_SQUEEZE_OFF,2021-12-17 22:34:31,True,12,21-12-17
2707,9436961753,21308,C110,L,OP_UNLOCK_PRESS,2021-12-17 22:34:37,True,12,21-12-17
2713,9436961753,21308,C110,L,OP_PRESS_MOVEMENT_UP,2021-12-17 22:34:38,True,12,21-12-17
2737,9436961753,21308,C110,L,OP_PRESS_STOP_PAUSE_1,2021-12-17 22:34:42,True,12,21-12-17
2749,9436961753,21308,C110,L,OP_PRESS_MOVEMENT_UP_1,2021-12-17 22:34:47,True,12,21-12-17
2775,9436961753,21308,C110,L,OP_PRESS_LOCKED,2021-12-17 22:34:55,True,12,21-12-17
2776,9436961753,21308,C110,L,UN_SWING_POSITION,2021-12-17 22:34:55,True,12,21-12-17
2791,9436961753,21308,C110,L,UN_LMR_TCR_VACUUM,2021-12-17 22:34:57,True,12,21-12-17
2839,9436961753,21308,C110,L,UN_SWING_IN_ARMS,2021-12-17 22:35:12,True,12,21-12-17
2850,9436961753,21308,C110,L,UN_TCR_UP,2021-12-17 22:35:17,True,12,21-12-17
2851,9436961753,21308,C110,L,UN_UNLOADER_DOWN,2021-12-17 22:35:17,True,12,21-12-17
2856,9436961753,21308,C110,L,UN_CLOSE_ARMS,2021-12-17 22:35:20,True,12,21-12-17
2860,9436961753,21308,C110,L,UN_OPEN_ARMS,2021-12-17 22:35:22,True,12,21-12-17
2885,9436961753,21308,C110,L,UN_TCR_UP_NO_SUV,2021-12-17 22:35:33,True,12,21-12-17
2886,9436961753,21308,C110,L,UN_UNLOADER_UP,2021-12-17 22:35:33,True,12,21-12-17
2895,9436961753,21308,C110,L,UN_UNLOADER_OUT,2021-12-17 22:35:36,True,12,21-12-17
3034,9436961752,21308,C110,R,CURING_OFF,2021-12-17 22:37:29,True,12,21-12-17
3035,9436961752,21308,C110,R,OP_SQUEEZE_OFF,2021-12-17 22:37:29,True,12,21-12-17
3047,9436961752,21308,C110,R,OP_PRESS_MOVEMENT_UP,2021-12-17 22:37:36,True,12,21-12-17
3048,9436961752,21308,C110,R,OP_UNLOCK_PRESS,2021-12-17 22:37:36,True,12,21-12-17
3052,9436961752,21308,C110,R,OP_PRESS_STOP_PAUSE_1,2021-12-17 22:37:43,True,12,21-12-17
3053,9436961752,21308,C110,R,OP_PRESS_MOVEMENT_UP_1,2021-12-17 22:37:48,True,12,21-12-17
3058,9436961752,21308,C110,R,OP_PRESS_LOCKED,2021-12-17 22:37:56,True,12,21-12-17
3059,9436961752,21308,C110,R,UN_SWING_POSITION,2021-12-17 22:37:56,True,12,21-12-17
3062,9436961752,21308,C110,R,UN_LMR_TCR_VACUUM,2021-12-17 22:37:57,True,12,21-12-17
3079,9436961752,21308,C110,R,UN_SWING_IN_ARMS,2021-12-17 22:38:07,True,12,21-12-17
3090,9436961752,21308,C110,R,UN_TCR_UP,2021-12-17 22:38:14,True,12,21-12-17
3091,9436961752,21308,C110,R,UN_UNLOADER_DOWN,2021-12-17 22:38:14,True,12,21-12-17
3096,9436961752,21308,C110,R,UN_CLOSE_ARMS,2021-12-17 22:38:17,True,12,21-12-17
3099,9436961752,21308,C110,R,UN_OPEN_ARMS,2021-12-17 22:38:20,True,12,21-12-17
3102,9436961752,21308,C110,R,UN_TCR_UP_NO_SUV,2021-12-17 22:38:21,True,12,21-12-17
3103,9436961752,21308,C110,R,UN_UNLOADER_UP,2021-12-17 22:38:21,True,12,21-12-17
3106,9436961752,21308,C110,R,UN_UNLOADER_OUT,2021-12-17 22:38:24,True,12,21-12-17
3115,9436961796,21308,C110,R,LO_LOADER_IN_PRESS,2021-12-17 22:38:29,True,12,21-12-17
3118,9436961796,21308,C110,R,LO_BLADDER_PRESHAPING,2021-12-17 22:38:32,True,12,21-12-17
3128,9436961796,21308,C110,R,LO_BLADDER_VACUUM,2021-12-17 22:38:44,True,12,21-12-17
3189,9436961796,21308,C110,R,LO_LOADER_DOWN,2021-12-17 22:39:23,True,12,21-12-17
3204,9436961796,21308,C110,R,LO_TCR_DOWN,2021-12-17 22:39:28,True,12,21-12-17
3208,9436961796,21308,C110,R,LO_PRESHAPING,2021-12-17 22:39:29,True,12,21-12-17
3261,9436961796,21308,C110,R,LO_LOADER_RELEASE_TIRE,2021-12-17 22:39:54,True,12,21-12-17
3263,9436961796,21308,C110,R,LO_LOADER_UP,2021-12-17 22:39:55,True,12,21-12-17
3264,9436961796,21308,C110,R,CL_UNLOCK_PRESS,2021-12-17 22:39:56,True,12,21-12-17
3265,9436961796,21308,C110,R,LO_LOADER_OUT,2021-12-17 22:39:56,True,12,21-12-17
3274,9436961796,21308,C110,R,CL_PRESS_DOWN,2021-12-17 22:39:59,True,12,21-12-17
3288,9436961796,21308,C110,R,CL_STOP_PAUSE,2021-12-17 22:40:08,True,12,21-12-17
3297,9436961796,21308,C110,R,CL_PRESS_DOWN_2,2021-12-17 22:40:13,True,12,21-12-17
3312,9436961796,21308,C110,R,CL_STOP_PAUSE_2,2021-12-17 22:40:17,True,12,21-12-17
3326,9436961796,21308,C110,R,CL_PRESS_DOWN_3,2021-12-17 22:40:27,True,12,21-12-17
3350,9436961796,21308,C110,R,CL_PRESS_LOCK,2021-12-17 22:40:44,True,12,21-12-17
3353,9436961796,21308,C110,R,CL_SQUEEZE_ON,2021-12-17 22:40:45,True,12,21-12-17
3362,9436961796,21308,C110,R,CURING_ON,2021-12-17 22:40:49,True,12,21-12-17
5216,9436961796,21308,C110,R,CURING_OFF,2021-12-17 22:55:10,True,12,21-12-17
5217,9436961796,21308,C110,R,OP_SQUEEZE_OFF,2021-12-17 22:55:13,True,12,21-12-17
5222,9436961796,21308,C110,R,OP_UNLOCK_PRESS,2021-12-17 22:55:19,True,12,21-12-17
5224,9436961796,21308,C110,R,OP_PRESS_MOVEMENT_UP,2021-12-17 22:55:20,True,12,21-12-17
5231,9436961796,21308,C110,R,OP_PRESS_STOP_PAUSE_1,2021-12-17 22:55:26,True,12,21-12-17
5235,9436961796,21308,C110,R,OP_PRESS_MOVEMENT_UP_1,2021-12-17 22:55:31,True,12,21-12-17
5239,9436961796,21308,C110,R,OP_PRESS_LOCKED,2021-12-17 22:55:40,True,12,21-12-17
5240,9436961796,21308,C110,R,UN_SWING_POSITION,2021-12-17 22:55:40,True,12,21-12-17
5241,9436961796,21308,C110,R,UN_LMR_TCR_VACUUM,2021-12-17 22:55:41,True,12,21-12-17
5242,9436961796,21308,C110,R,UN_SWING_IN_ARMS,2021-12-17 22:55:51,True,12,21-12-17
5245,9436961796,21308,C110,R,UN_TCR_UP,2021-12-17 22:55:57,True,12,21-12-17
5246,9436961796,21308,C110,R,UN_UNLOADER_DOWN,2021-12-17 22:55:57,True,12,21-12-17
5247,9436961796,21308,C110,R,UN_CLOSE_ARMS,2021-12-17 22:56:00,True,12,21-12-17
