Unnamed: 0,ddc_barcode,ddc_ipcode,ddc_mch_code,ddc_mch_side,ddc_ev_subcode,ddc_ev_timestamp,c_machine,month,y-m-day
10258,9440265511,26390,1505,R,OP_PRESS_LOCKED_START,2022-12-21 04:04:03,False,12,22-12-21
10259,9440265511,26390,1505,R,UN_LMR_TCR_VACUUM_STOP,2022-12-21 04:04:04,False,12,22-12-21
10260,9440265511,26390,1505,R,UN_SWING_IN_ARMS_START,2022-12-21 04:04:04,False,12,22-12-21
10261,9440265511,26390,1505,R,OP_PRESS_LOCKED_STOP,2022-12-21 04:04:04,False,12,22-12-21
10262,9440265511,26390,1505,R,UN_SWING_IN_ARMS_STOP,2022-12-21 04:04:09,False,12,22-12-21
10263,9440265511,26390,1505,R,UN_TCR_UP_START,2022-12-21 04:04:09,False,12,22-12-21
10264,9440265511,26390,1505,R,UN_TCR_UP_STOP,2022-12-21 04:04:17,False,12,22-12-21
10265,9440265511,26390,1505,R,UN_UNLOADER_DOWN_START,2022-12-21 04:04:17,False,12,22-12-21
10266,9440265511,26390,1505,R,UN_CLOSE_ARMS_START,2022-12-21 04:04:20,False,12,22-12-21
10267,9440265511,26390,1505,R,UN_CLOSE_ARMS_STOP,2022-12-21 04:04:21,False,12,22-12-21
10268,9440265511,26390,1505,R,UN_UNLOADER_DOWN_STOP,2022-12-21 04:04:30,False,12,22-12-21
10269,9440265511,26390,1505,R,UN_OPEN_ARMS_START,2022-12-21 04:04:30,False,12,22-12-21
10270,9440265511,26390,1505,R,UN_TCR_UP_NO_SUV_STOP,2022-12-21 04:04:31,False,12,22-12-21
10271,9440265511,26390,1505,R,UN_OPEN_ARMS_STOP,2022-12-21 04:04:31,False,12,22-12-21
10272,9440265511,26390,1505,R,UN_UNLOADER_UP_START,2022-12-21 04:04:31,False,12,22-12-21
10273,9440265511,26390,1505,R,UN_TCR_UP_NO_SUV_START,2022-12-21 04:04:31,False,12,22-12-21
10274,9440265511,26390,1505,R,UN_UNLOADER_UP_STOP,2022-12-21 04:04:38,False,12,22-12-21
10275,9440265511,26390,1505,R,UN_UNLOADER_OUT_START,2022-12-21 04:04:38,False,12,22-12-21
