Unnamed: 0,ddc_barcode,ddc_ipcode,ddc_mch_code,ddc_mch_side,ddc_ev_subcode,ddc_ev_timestamp,c_machine,month,y-m-day
10346,9440276051,39862,1203,R,CURING_ON_STOP,2022-12-21 04:08:02,False,12,22-12-21
10347,9440276051,39862,1203,R,CURING_OFF_START,2022-12-21 04:08:02,False,12,22-12-21
10348,9440276051,39862,1203,R,OP_SQUEEZE_OFF_START,2022-12-21 04:08:04,False,12,22-12-21
10349,9440276051,39862,1203,R,CURING_OFF_STOP,2022-12-21 04:08:04,False,12,22-12-21
10350,9440276051,39862,1203,R,OP_SQUEEZE_OFF_STOP,2022-12-21 04:08:08,False,12,22-12-21
10351,9440276051,39862,1203,R,OP_UNLOCK_PRESS_START,2022-12-21 04:08:08,False,12,22-12-21
10352,9440276051,39862,1203,R,OP_UNLOCK_PRESS_STOP,2022-12-21 04:08:09,False,12,22-12-21
10353,9440276051,39862,1203,R,OP_PRESS_MOVEMENT_UP_START,2022-12-21 04:08:09,False,12,22-12-21
10354,9440276051,39862,1203,R,OP_PRESS_MOVEMENT_UP_STOP,2022-12-21 04:08:12,False,12,22-12-21
10355,9440276051,39862,1203,R,OP_PRESS_STOP_PAUSE_1_START,2022-12-21 04:08:12,False,12,22-12-21
10356,9440276051,39862,1203,R,OP_PRESS_STOP_PAUSE_1_STOP,2022-12-21 04:08:17,False,12,22-12-21
10357,9440276051,39862,1203,R,OP_PRESS_MOVEMENT_UP_1_START,2022-12-21 04:08:17,False,12,22-12-21
10358,9440276051,39862,1203,R,UN_SWING_POSITION_STOP,2022-12-21 04:08:24,False,12,22-12-21
10359,9440276051,39862,1203,R,UN_SWING_POSITION_START,2022-12-21 04:08:24,False,12,22-12-21
10360,9440276051,39862,1203,R,UN_LMR_TCR_VACUUM_START,2022-12-21 04:08:24,False,12,22-12-21
10361,9440276051,39862,1203,R,UN_LMR_TCR_VACUUM_STOP,2022-12-21 04:08:28,False,12,22-12-21
10362,9440276051,39862,1203,R,UN_SWING_IN_ARMS_START,2022-12-21 04:08:28,False,12,22-12-21
10363,9440276051,39862,1203,R,OP_PRESS_MOVEMENT_UP_3_STOP,2022-12-21 04:08:28,False,12,22-12-21
10364,9440276051,39862,1203,R,OP_PRESS_LOCKED_STOP,2022-12-21 04:08:28,False,12,22-12-21
10365,9440276051,39862,1203,R,OP_PRESS_LOCKED_START,2022-12-21 04:08:28,False,12,22-12-21
10368,9440276051,39862,1203,R,UN_SWING_IN_ARMS_STOP,2022-12-21 04:08:35,False,12,22-12-21
10369,9440276051,39862,1203,R,UN_TCR_UP_START,2022-12-21 04:08:35,False,12,22-12-21
10376,9440276051,39862,1203,R,UN_TCR_UP_STOP,2022-12-21 04:08:38,False,12,22-12-21
10377,9440276051,39862,1203,R,UN_UNLOADER_DOWN_START,2022-12-21 04:08:38,False,12,22-12-21
10378,9440276051,39862,1203,R,UN_CLOSE_ARMS_START,2022-12-21 04:08:40,False,12,22-12-21
10379,9440276051,39862,1203,R,UN_CLOSE_ARMS_STOP,2022-12-21 04:08:41,False,12,22-12-21
